SIMFIT RESULTS
==============

Dataset : C:/Bruker/TopSpin3.2.3/data/nmrsu/nmr/ALZ_Urine_Rack01_RCM_221214/550/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 428 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.443e+000    2.540e-002  
T     =       2.671s       22.341s  

RSS   =   2.521e-003
SD    =   9.167e-003

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.017e+000    1.672e-002
    2       2.000s    7.280e-001    7.058e-001   -2.225e-002
    3       3.000s    5.102e-001    4.916e-001   -1.853e-002
    4       4.000s    3.464e-001    3.441e-001   -2.349e-003
    5       5.000s    2.252e-001    2.424e-001    1.710e-002
    6       6.000s    1.507e-001    1.721e-001    2.142e-002
    7       7.000s    1.126e-001    1.236e-001    1.101e-002
    8       8.000s    8.605e-002    8.999e-002    3.939e-003
    9       9.000s    6.281e-002    6.666e-002    3.851e-003
   10      10.000s    5.121e-002    5.040e-002   -8.107e-004
   11      11.000s    4.926e-002    3.902e-002   -1.023e-002
   12      12.000s    4.364e-002    3.101e-002   -1.264e-002
   13      13.000s    3.255e-002    2.531e-002   -7.238e-003
   14      14.000s    2.603e-002    2.122e-002   -4.806e-003
   15      15.000s    2.545e-002    1.824e-002   -7.211e-003
   16      16.000s    2.216e-002    1.603e-002   -6.130e-003
   17      17.000s    1.502e-002    1.436e-002   -6.641e-004
   18      18.000s    1.167e-002    1.306e-002    1.388e-003
   19      19.000s    1.305e-002    1.203e-002   -1.025e-003
   20      20.000s    1.224e-002    1.119e-002   -1.058e-003
   21      21.000s    8.190e-003    1.048e-002    2.289e-003
   22      22.000s    6.731e-003    9.871e-003    3.140e-003
   23      23.000s    8.422e-003    9.337e-003    9.146e-004
   24      24.000s    7.872e-003    8.857e-003    9.855e-004
   25      25.000s    4.767e-003    8.421e-003    3.653e-003
   26      26.000s    4.155e-003    8.019e-003    3.864e-003
   27      27.000s    6.256e-003    7.645e-003    1.389e-003
   28      28.000s    6.416e-003    7.294e-003    8.789e-004
   29      29.000s    4.426e-003    6.964e-003    2.539e-003
   30      30.000s    4.259e-003    6.652e-003    2.393e-003

============================================================

