SIMFIT RESULTS
==============

Dataset : C:/Bruker/TopSpin3.2.3/data/nmrsu/nmr/ALZ_Urine_Rack01_RCM_221214/510/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 313 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.365e+000    2.351e-002  
T     =       3.214s       42.381s  

RSS   =   3.304e-003
SD    =   1.049e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.023e+000    2.284e-002
    2       2.000s    7.797e-001    7.550e-001   -2.479e-002
    3       3.000s    5.857e-001    5.586e-001   -2.717e-002
    4       4.000s    4.194e-001    4.146e-001   -4.796e-003
    5       5.000s    2.922e-001    3.089e-001    1.673e-002
    6       6.000s    2.112e-001    2.314e-001    2.019e-002
    7       7.000s    1.607e-001    1.745e-001    1.380e-002
    8       8.000s    1.224e-001    1.327e-001    1.031e-002
    9       9.000s    9.507e-002    1.020e-001    6.924e-003
   10      10.000s    8.094e-002    7.936e-002   -1.577e-003
   11      11.000s    7.129e-002    6.267e-002   -8.616e-003
   12      12.000s    5.820e-002    5.034e-002   -7.862e-003
   13      13.000s    4.627e-002    4.121e-002   -5.066e-003
   14      14.000s    4.109e-002    3.441e-002   -6.675e-003
   15      15.000s    3.790e-002    2.933e-002   -8.566e-003
   16      16.000s    3.117e-002    2.552e-002   -5.647e-003
   17      17.000s    2.454e-002    2.263e-002   -1.915e-003
   18      18.000s    2.256e-002    2.042e-002   -2.143e-003
   19      19.000s    2.171e-002    1.871e-002   -3.000e-003
   20      20.000s    1.787e-002    1.737e-002   -4.956e-004
   21      21.000s    1.416e-002    1.631e-002    2.150e-003
   22      22.000s    1.409e-002    1.544e-002    1.351e-003
   23      23.000s    1.454e-002    1.473e-002    1.854e-004
   24      24.000s    1.220e-002    1.413e-002    1.927e-003
   25      25.000s    9.974e-003    1.361e-002    3.632e-003
   26      26.000s    1.084e-002    1.315e-002    2.309e-003
   27      27.000s    1.191e-002    1.274e-002    8.274e-004
   28      28.000s    1.040e-002    1.237e-002    1.973e-003
   29      29.000s    9.113e-003    1.203e-002    2.912e-003
   30      30.000s    1.085e-002    1.170e-002    8.508e-004

============================================================

