SIMFIT RESULTS
==============

Dataset : C:/Bruker/TopSpin3.2.3/data/nmrsu/nmr/ALZ_Urine_Rack01_RCM_221214/370/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 389 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.398e+000    7.287e-002  
T     =       2.565s       11.801s  

RSS   =   1.889e-003
SD    =   7.934e-003

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.014e+000    1.355e-002
    2       2.000s    7.240e-001    7.025e-001   -2.152e-002
    3       3.000s    5.005e-001    4.906e-001   -9.903e-003
    4       4.000s    3.453e-001    3.458e-001    5.272e-004
    5       5.000s    2.364e-001    2.467e-001    1.032e-002
    6       6.000s    1.626e-001    1.786e-001    1.595e-002
    7       7.000s    1.190e-001    1.315e-001    1.249e-002
    8       8.000s    9.323e-002    9.879e-002    5.559e-003
    9       9.000s    7.486e-002    7.583e-002    9.698e-004
   10      10.000s    6.327e-002    5.956e-002   -3.712e-003
   11      11.000s    5.782e-002    4.788e-002   -9.947e-003
   12      12.000s    5.217e-002    3.935e-002   -1.282e-002
   13      13.000s    4.319e-002    3.301e-002   -1.017e-002
   14      14.000s    3.511e-002    2.821e-002   -6.900e-003
   15      15.000s    3.051e-002    2.447e-002   -6.034e-003
   16      16.000s    2.588e-002    2.151e-002   -4.367e-003
   17      17.000s    1.931e-002    1.910e-002   -2.059e-004
   18      18.000s    1.437e-002    1.710e-002    2.735e-003
   19      19.000s    1.304e-002    1.541e-002    2.368e-003
   20      20.000s    1.204e-002    1.395e-002    1.912e-003
   21      21.000s    9.127e-003    1.268e-002    3.555e-003
   22      22.000s    6.747e-003    1.156e-002    4.810e-003
   23      23.000s    6.663e-003    1.056e-002    3.892e-003
   24      24.000s    6.682e-003    9.654e-003    2.972e-003
   25      25.000s    5.272e-003    8.841e-003    3.569e-003
   26      26.000s    4.320e-003    8.103e-003    3.783e-003
   27      27.000s    5.054e-003    7.431e-003    2.377e-003
   28      28.000s    5.764e-003    6.818e-003    1.054e-003
   29      29.000s    5.424e-003    6.258e-003    8.337e-004
   30      30.000s    5.459e-003    5.745e-003    2.860e-004

============================================================

