SIMFIT RESULTS
==============

Dataset : C:/Bruker/TopSpin3.2.3/data/nmrsu/nmr/ALZ_Urine_Rack01_RCM_221214/780/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 309 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.571e+000    2.295e-002  
T     =       2.258s       74.149s  

RSS   =   8.724e-003
SD    =   1.705e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.031e+000    3.131e-002
    2       2.000s    7.364e-001    6.701e-001   -6.628e-002
    3       3.000s    4.497e-001    4.380e-001   -1.168e-002
    4       4.000s    2.509e-001    2.889e-001    3.802e-002
    5       5.000s    1.606e-001    1.930e-001    3.239e-002
    6       6.000s    1.231e-001    1.314e-001    8.261e-003
    7       7.000s    9.039e-002    9.164e-002    1.257e-003
    8       8.000s    6.272e-002    6.605e-002    3.329e-003
    9       9.000s    5.298e-002    4.951e-002   -3.469e-003
   10      10.000s    5.243e-002    3.880e-002   -1.363e-002
   11      11.000s    4.582e-002    3.182e-002   -1.400e-002
   12      12.000s    3.519e-002    2.725e-002   -7.938e-003
   13      13.000s    3.027e-002    2.422e-002   -6.047e-003
   14      14.000s    2.951e-002    2.219e-002   -7.326e-003
   15      15.000s    2.547e-002    2.079e-002   -4.682e-003
   16      16.000s    1.936e-002    1.981e-002    4.447e-004
   17      17.000s    1.718e-002    1.909e-002    1.906e-003
   18      18.000s    1.796e-002    1.854e-002    5.859e-004
   19      19.000s    1.671e-002    1.811e-002    1.401e-003
   20      20.000s    1.416e-002    1.775e-002    3.588e-003
   21      21.000s    1.423e-002    1.743e-002    3.203e-003
   22      22.000s    1.583e-002    1.715e-002    1.320e-003
   23      23.000s    1.522e-002    1.689e-002    1.662e-003
   24      24.000s    1.333e-002    1.664e-002    3.312e-003
   25      25.000s    1.352e-002    1.640e-002    2.881e-003
   26      26.000s    1.506e-002    1.618e-002    1.114e-003
   27      27.000s    1.497e-002    1.595e-002    9.876e-004
   28      28.000s    1.409e-002    1.574e-002    1.649e-003
   29      29.000s    1.547e-002    1.552e-002    5.708e-005
   30      30.000s    1.874e-002    1.531e-002   -3.421e-003

============================================================

