SIMFIT RESULTS
==============

Dataset : C:/Bruker/TopSpin3.2.3/data/nmrsu/nmr/ALZ_Urine_Rack01_RCM_221214/610/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 394 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.624e+000    1.638e-002  
T     =       2.171s       58.224s  

RSS   =   1.558e-002
SD    =   2.279e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.041e+000    4.070e-002
    2       2.000s    7.451e-001    6.623e-001   -8.281e-002
    3       3.000s    4.475e-001    4.234e-001   -2.403e-002
    4       4.000s    2.288e-001    2.726e-001    4.380e-002
    5       5.000s    1.250e-001    1.774e-001    5.237e-002
    6       6.000s    9.107e-002    1.172e-001    2.615e-002
    7       7.000s    7.466e-002    7.916e-002    4.507e-003
    8       8.000s    6.021e-002    5.506e-002   -5.155e-003
    9       9.000s    5.189e-002    3.977e-002   -1.213e-002
   10      10.000s    4.732e-002    3.003e-002   -1.729e-002
   11      11.000s    4.025e-002    2.380e-002   -1.645e-002
   12      12.000s    3.189e-002    1.979e-002   -1.209e-002
   13      13.000s    2.647e-002    1.718e-002   -9.294e-003
   14      14.000s    2.294e-002    1.545e-002   -7.492e-003
   15      15.000s    1.844e-002    1.428e-002   -4.159e-003
   16      16.000s    1.439e-002    1.347e-002   -9.255e-004
   17      17.000s    1.308e-002    1.288e-002   -2.016e-004
   18      18.000s    1.278e-002    1.243e-002   -3.483e-004
   19      19.000s    1.110e-002    1.208e-002    9.716e-004
   20      20.000s    9.286e-003    1.178e-002    2.494e-003
   21      21.000s    9.195e-003    1.152e-002    2.327e-003
   22      22.000s    9.562e-003    1.129e-002    1.727e-003
   23      23.000s    8.632e-003    1.107e-002    2.443e-003
   24      24.000s    7.470e-003    1.087e-002    3.401e-003
   25      25.000s    7.546e-003    1.068e-002    3.131e-003
   26      26.000s    7.860e-003    1.049e-002    2.630e-003
   27      27.000s    7.282e-003    1.031e-002    3.026e-003
   28      28.000s    7.107e-003    1.013e-002    3.023e-003
   29      29.000s    8.660e-003    9.956e-003    1.296e-003
   30      30.000s    1.080e-002    9.786e-003   -1.010e-003

============================================================

