SIMFIT RESULTS
==============

Dataset : C:/Bruker/TopSpin3.2.3/data/nmrsu/nmr/ALZ_Urine_Rack01_RCM_221214/690/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.715e+000    4.300e-003  
T     =       2.009s    7594983928591.561s  

RSS   =   2.293e-002
SD    =   2.765e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.047e+000    4.679e-002
    2       2.000s    7.466e-001    6.380e-001   -1.086e-001
    3       3.000s    3.997e-001    3.896e-001   -1.014e-002
    4       4.000s    1.658e-001    2.385e-001    7.275e-002
    5       5.000s    9.585e-002    1.467e-001    5.083e-002
    6       6.000s    8.952e-002    9.086e-002    1.337e-003
    7       7.000s    6.250e-002    5.692e-002   -5.578e-003
    8       8.000s    2.882e-002    3.629e-002    7.468e-003
    9       9.000s    2.424e-002    2.375e-002   -4.917e-004
   10      10.000s    3.413e-002    1.612e-002   -1.801e-002
   11      11.000s    2.877e-002    1.149e-002   -1.729e-002
   12      12.000s    1.442e-002    8.669e-003   -5.754e-003
   13      13.000s    1.156e-002    6.956e-003   -4.608e-003
   14      14.000s    1.565e-002    5.915e-003   -9.734e-003
   15      15.000s    1.151e-002    5.281e-003   -6.225e-003
   16      16.000s    3.462e-003    4.897e-003    1.435e-003
   17      17.000s    3.797e-003    4.663e-003    8.659e-004
   18      18.000s    8.232e-003    4.520e-003   -3.712e-003
   19      19.000s    5.940e-003    4.434e-003   -1.506e-003
   20      20.000s    5.764e-004    4.381e-003    3.805e-003
   21      21.000s    1.572e-003    4.349e-003    2.778e-003
   22      22.000s    5.637e-003    4.330e-003   -1.307e-003
   23      23.000s    4.362e-003    4.318e-003   -4.386e-005
   24      24.000s    6.534e-004    4.311e-003    3.658e-003
   25      25.000s    2.015e-003    4.307e-003    2.291e-003
   26      26.000s    5.747e-003    4.304e-003   -1.443e-003
   27      27.000s    4.936e-003    4.302e-003   -6.340e-004
   28      28.000s    1.954e-003    4.301e-003    2.348e-003
   29      29.000s    3.182e-003    4.301e-003    1.119e-003
   30      30.000s    6.732e-003    4.300e-003   -2.432e-003

============================================================

