SIMFIT RESULTS
==============

Dataset : C:/Bruker/TopSpin3.2.3/data/nmrsu/nmr/ALZ_Urine_Rack01_RCM_221214/320/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.454e+000    3.932e-003  
T     =       3.024s    45160877749017.859s  

RSS   =   1.267e-002
SD    =   2.055e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.049e+000    4.880e-002
    2       2.000s    8.074e-001    7.546e-001   -5.284e-002
    3       3.000s    5.916e-001    5.432e-001   -4.836e-002
    4       4.000s    4.079e-001    3.913e-001   -1.652e-002
    5       5.000s    2.655e-001    2.823e-001    1.670e-002
    6       6.000s    1.669e-001    2.039e-001    3.701e-002
    7       7.000s    1.102e-001    1.476e-001    3.739e-002
    8       8.000s    8.008e-002    1.071e-001    2.704e-002
    9       9.000s    6.008e-002    7.807e-002    1.799e-002
   10      10.000s    4.714e-002    5.719e-002    1.005e-002
   11      11.000s    4.288e-002    4.219e-002   -6.877e-004
   12      12.000s    4.116e-002    3.142e-002   -9.744e-003
   13      13.000s    3.528e-002    2.368e-002   -1.160e-002
   14      14.000s    2.797e-002    1.812e-002   -9.850e-003
   15      15.000s    2.431e-002    1.412e-002   -1.018e-002
   16      16.000s    2.203e-002    1.125e-002   -1.077e-002
   17      17.000s    1.707e-002    9.192e-003   -7.881e-003
   18      18.000s    1.192e-002    7.711e-003   -4.211e-003
   19      19.000s    1.043e-002    6.646e-003   -3.785e-003
   20      20.000s    1.034e-002    5.882e-003   -4.463e-003
   21      21.000s    8.022e-003    5.333e-003   -2.689e-003
   22      22.000s    5.383e-003    4.938e-003   -4.449e-004
   23      23.000s    5.592e-003    4.655e-003   -9.369e-004
   24      24.000s    6.627e-003    4.451e-003   -2.176e-003
   25      25.000s    5.265e-003    4.305e-003   -9.605e-004
   26      26.000s    3.158e-003    4.200e-003    1.042e-003
   27      27.000s    3.294e-003    4.124e-003    8.301e-004
   28      28.000s    4.358e-003    4.070e-003   -2.883e-004
   29      29.000s    3.785e-003    4.031e-003    2.460e-004
   30      30.000s    2.711e-003    4.003e-003    1.292e-003

============================================================

