SIMFIT RESULTS
==============

Dataset : C:/Bruker/TopSpin3.2.3/data/nmrsu/nmr/ALZ_Urine_Rack01_RCM_221214/830/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.370e+000    6.416e-003  
T     =       3.405s    34757350364462.887s  

RSS   =   3.852e-003
SD    =   1.133e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.028e+000    2.783e-002
    2       2.000s    7.930e-001    7.679e-001   -2.504e-002
    3       3.000s    6.013e-001    5.741e-001   -2.717e-002
    4       4.000s    4.449e-001    4.297e-001   -1.524e-002
    5       5.000s    3.175e-001    3.220e-001    4.440e-003
    6       6.000s    2.230e-001    2.417e-001    1.869e-002
    7       7.000s    1.621e-001    1.818e-001    1.966e-002
    8       8.000s    1.216e-001    1.372e-001    1.556e-002
    9       9.000s    9.039e-002    1.039e-001    1.351e-002
   10      10.000s    6.985e-002    7.910e-002    9.251e-003
   11      11.000s    6.019e-002    6.060e-002    4.126e-004
   12      12.000s    5.279e-002    4.681e-002   -5.980e-003
   13      13.000s    4.234e-002    3.653e-002   -5.801e-003
   14      14.000s    3.331e-002    2.887e-002   -4.442e-003
   15      15.000s    2.905e-002    2.316e-002   -5.891e-003
   16      16.000s    2.536e-002    1.890e-002   -6.465e-003
   17      17.000s    1.955e-002    1.572e-002   -3.832e-003
   18      18.000s    1.537e-002    1.335e-002   -2.020e-003
   19      19.000s    1.478e-002    1.159e-002   -3.188e-003
   20      20.000s    1.374e-002    1.027e-002   -3.466e-003
   21      21.000s    1.017e-002    9.291e-003   -8.748e-004
   22      22.000s    7.791e-003    8.559e-003    7.683e-004
   23      23.000s    8.683e-003    8.014e-003   -6.689e-004
   24      24.000s    9.351e-003    7.607e-003   -1.744e-003
   25      25.000s    7.551e-003    7.304e-003   -2.469e-004
   26      26.000s    6.076e-003    7.078e-003    1.003e-003
   27      27.000s    6.790e-003    6.910e-003    1.200e-004
   28      28.000s    7.282e-003    6.784e-003   -4.982e-004
   29      29.000s    6.178e-003    6.691e-003    5.128e-004
   30      30.000s    5.819e-003    6.621e-003    8.016e-004

============================================================

