SIMFIT RESULTS
==============

Dataset : C:/Bruker/TopSpin3.2.3/data/nmrsu/nmr/ALZ_Urine_Rack01_RCM_221214/750/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.399e+000    3.893e-003  
T     =       3.397s    64104364930307.016s  

RSS   =   9.759e-003
SD    =   1.804e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.046e+000    4.596e-002
    2       2.000s    8.191e-001    7.803e-001   -3.888e-002
    3       3.000s    6.329e-001    5.823e-001   -5.060e-002
    4       4.000s    4.559e-001    4.348e-001   -2.105e-002
    5       5.000s    3.128e-001    3.249e-001    1.215e-002
    6       6.000s    2.179e-001    2.431e-001    2.513e-002
    7       7.000s    1.566e-001    1.821e-001    2.546e-002
    8       8.000s    1.104e-001    1.366e-001    2.627e-002
    9       9.000s    7.915e-002    1.028e-001    2.365e-002
   10      10.000s    6.534e-002    7.758e-002    1.224e-002
   11      11.000s    5.782e-002    5.879e-002    9.719e-004
   12      12.000s    4.641e-002    4.479e-002   -1.614e-003
   13      13.000s    3.569e-002    3.436e-002   -1.323e-003
   14      14.000s    3.187e-002    2.659e-002   -5.274e-003
   15      15.000s    2.968e-002    2.081e-002   -8.873e-003
   16      16.000s    2.311e-002    1.649e-002   -6.618e-003
   17      17.000s    1.668e-002    1.328e-002   -3.399e-003
   18      18.000s    1.573e-002    1.089e-002   -4.839e-003
   19      19.000s    1.611e-002    9.103e-003   -7.006e-003
   20      20.000s    1.271e-002    7.775e-003   -4.934e-003
   21      21.000s    8.782e-003    6.785e-003   -1.997e-003
   22      22.000s    8.588e-003    6.048e-003   -2.541e-003
   23      23.000s    9.157e-003    5.498e-003   -3.658e-003
   24      24.000s    6.913e-003    5.089e-003   -1.825e-003
   25      25.000s    4.775e-003    4.784e-003    9.397e-006
   26      26.000s    5.826e-003    4.557e-003   -1.269e-003
   27      27.000s    7.111e-003    4.387e-003   -2.723e-003
   28      28.000s    5.784e-003    4.261e-003   -1.523e-003
   29      29.000s    4.557e-003    4.167e-003   -3.898e-004
   30      30.000s    5.606e-003    4.097e-003   -1.508e-003

============================================================

