SIMFIT RESULTS
==============

Dataset : C:/Bruker/TopSpin3.2.3/data/nmrsu/nmr/ALZ_Urine_Rack01_RCM_221214/350/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 448 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.395e+000    3.152e-002  
T     =       2.899s       20.648s  

RSS   =   2.414e-003
SD    =   8.970e-003

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.018e+000    1.824e-002
    2       2.000s    7.529e-001    7.285e-001   -2.445e-002
    3       3.000s    5.405e-001    5.229e-001   -1.756e-002
    4       4.000s    3.786e-001    3.770e-001   -1.613e-003
    5       5.000s    2.589e-001    2.734e-001    1.443e-002
    6       6.000s    1.803e-001    1.996e-001    1.931e-002
    7       7.000s    1.348e-001    1.472e-001    1.235e-002
    8       8.000s    1.042e-001    1.097e-001    5.513e-003
    9       9.000s    7.988e-002    8.293e-002    3.049e-003
   10      10.000s    6.535e-002    6.372e-002   -1.627e-003
   11      11.000s    5.883e-002    4.987e-002   -8.952e-003
   12      12.000s    5.097e-002    3.985e-002   -1.112e-002
   13      13.000s    3.976e-002    3.253e-002   -7.235e-003
   14      14.000s    3.204e-002    2.714e-002   -4.893e-003
   15      15.000s    2.930e-002    2.314e-002   -6.162e-003
   16      16.000s    2.548e-002    2.011e-002   -5.365e-003
   17      17.000s    1.907e-002    1.779e-002   -1.273e-003
   18      18.000s    1.526e-002    1.599e-002    7.276e-004
   19      19.000s    1.518e-002    1.454e-002   -6.361e-004
   20      20.000s    1.394e-002    1.337e-002   -5.646e-004
   21      21.000s    1.025e-002    1.239e-002    2.150e-003
   22      22.000s    8.320e-003    1.157e-002    3.245e-003
   23      23.000s    9.205e-003    1.085e-002    1.641e-003
   24      24.000s    9.066e-003    1.021e-002    1.145e-003
   25      25.000s    6.943e-003    9.642e-003    2.699e-003
   26      26.000s    6.171e-003    9.125e-003    2.954e-003
   27      27.000s    7.362e-003    8.650e-003    1.288e-003
   28      28.000s    7.356e-003    8.210e-003    8.545e-004
   29      29.000s    5.677e-003    7.800e-003    2.123e-003
   30      30.000s    5.198e-003    7.416e-003    2.218e-003

============================================================

