SIMFIT RESULTS
==============

Dataset : C:/Bruker/TopSpin3.2.3/data/nmrsu/nmr/ALZ_Urine_Rack01_RCM_221214/340/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 477 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.797e+000    3.193e-002  
T     =       1.693s       11.508s  

RSS   =   1.285e-002
SD    =   2.069e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.025e+000    2.473e-002
    2       2.000s    6.546e-001    5.784e-001   -7.618e-002
    3       3.000s    3.077e-001    3.302e-001    2.251e-002
    4       4.000s    1.281e-001    1.919e-001    6.374e-002
    5       5.000s    9.765e-002    1.145e-001    1.684e-002
    6       6.000s    9.443e-002    7.093e-002   -2.350e-002
    7       7.000s    6.125e-002    4.617e-002   -1.507e-002
    8       8.000s    3.183e-002    3.189e-002    6.008e-005
    9       9.000s    3.231e-002    2.345e-002   -8.868e-003
   10      10.000s    3.755e-002    1.829e-002   -1.926e-002
   11      11.000s    2.536e-002    1.499e-002   -1.037e-002
   12      12.000s    1.115e-002    1.276e-002    1.612e-003
   13      13.000s    1.123e-002    1.115e-002   -7.771e-005
   14      14.000s    1.437e-002    9.921e-003   -4.454e-003
   15      15.000s    7.912e-003    8.928e-003    1.015e-003
   16      16.000s    6.194e-004    8.092e-003    7.472e-003
   17      17.000s    2.475e-003    7.367e-003    4.892e-003
   18      18.000s    5.911e-003    6.725e-003    8.142e-004
   19      19.000s    2.479e-003    6.150e-003    3.671e-003
   20      20.000s    -1.403e-003    5.629e-003    7.033e-003
   21      21.000s    1.241e-003    5.156e-003    3.915e-003
   22      22.000s    4.408e-003    4.724e-003    3.162e-004
   23      23.000s    1.820e-003    4.329e-003    2.509e-003
   24      24.000s    -1.076e-003    3.968e-003    5.044e-003
   25      25.000s    1.438e-003    3.638e-003    2.200e-003
   26      26.000s    4.422e-003    3.335e-003   -1.087e-003
   27      27.000s    2.581e-003    3.057e-003    4.755e-004
   28      28.000s    3.565e-004    2.802e-003    2.446e-003
   29      29.000s    2.771e-003    2.569e-003   -2.021e-004
   30      30.000s    6.210e-003    2.355e-003   -3.855e-003

============================================================

