SIMFIT RESULTS
==============

Dataset : C:/Bruker/TopSpin3.2.3/data/nmrsu/nmr/ALZ_Urine_Rack01_RCM_221214/50/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 376 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.449e+000    1.347e-002  
T     =       2.818s       47.183s  

RSS   =   5.726e-003
SD    =   1.381e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.029e+000    2.905e-002
    2       2.000s    7.643e-001    7.253e-001   -3.895e-002
    3       3.000s    5.403e-001    5.123e-001   -2.804e-002
    4       4.000s    3.625e-001    3.627e-001    2.324e-004
    5       5.000s    2.390e-001    2.578e-001    1.886e-002
    6       6.000s    1.594e-001    1.842e-001    2.477e-002
    7       7.000s    1.096e-001    1.325e-001    2.291e-002
    8       8.000s    8.037e-002    9.612e-002    1.575e-002
    9       9.000s    6.550e-002    7.056e-002    5.058e-003
   10      10.000s    5.720e-002    5.258e-002   -4.626e-003
   11      11.000s    4.962e-002    3.990e-002   -9.726e-003
   12      12.000s    4.253e-002    3.094e-002   -1.159e-002
   13      13.000s    3.742e-002    2.460e-002   -1.282e-002
   14      14.000s    3.286e-002    2.009e-002   -1.276e-002
   15      15.000s    2.692e-002    1.687e-002   -1.005e-002
   16      16.000s    2.095e-002    1.455e-002   -6.400e-003
   17      17.000s    1.709e-002    1.287e-002   -4.221e-003
   18      18.000s    1.444e-002    1.164e-002   -2.809e-003
   19      19.000s    1.116e-002    1.071e-002   -4.426e-004
   20      20.000s    8.024e-003    1.001e-002    1.990e-003
   21      21.000s    6.774e-003    9.472e-003    2.697e-003
   22      22.000s    6.706e-003    9.039e-003    2.334e-003
   23      23.000s    6.119e-003    8.686e-003    2.567e-003
   24      24.000s    5.369e-003    8.389e-003    3.019e-003
   25      25.000s    5.617e-003    8.132e-003    2.515e-003
   26      26.000s    6.144e-003    7.905e-003    1.761e-003
   27      27.000s    5.661e-003    7.700e-003    2.039e-003
   28      28.000s    4.776e-003    7.511e-003    2.735e-003
   29      29.000s    4.661e-003    7.334e-003    2.673e-003
   30      30.000s    4.933e-003    7.166e-003    2.233e-003

============================================================

