SIMFIT RESULTS
==============

Dataset : C:/Bruker/TopSpin3.2.3/data/nmrsu/nmr/ALZ_Urine_Rack01_RCM_221214/210/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 420 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.398e+000    5.743e-002  
T     =       2.690s       17.754s  

RSS   =   2.621e-003
SD    =   9.347e-003

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.018e+000    1.795e-002
    2       2.000s    7.469e-001    7.158e-001   -3.117e-002
    3       3.000s    5.143e-001    5.067e-001   -7.626e-003
    4       4.000s    3.575e-001    3.618e-001    4.213e-003
    5       5.000s    2.526e-001    2.612e-001    8.541e-003
    6       6.000s    1.736e-001    1.912e-001    1.753e-002
    7       7.000s    1.248e-001    1.423e-001    1.748e-002
    8       8.000s    1.043e-001    1.080e-001    3.752e-003
    9       9.000s    9.040e-002    8.383e-002   -6.572e-003
   10      10.000s    7.238e-002    6.665e-002   -5.730e-003
   11      11.000s    5.969e-002    5.432e-002   -5.377e-003
   12      12.000s    5.593e-002    4.536e-002   -1.057e-002
   13      13.000s    5.017e-002    3.874e-002   -1.143e-002
   14      14.000s    3.869e-002    3.378e-002   -4.913e-003
   15      15.000s    3.113e-002    2.996e-002   -1.162e-003
   16      16.000s    3.059e-002    2.697e-002   -3.615e-003
   17      17.000s    2.806e-002    2.456e-002   -3.500e-003
   18      18.000s    2.055e-002    2.257e-002    2.021e-003
   19      19.000s    1.628e-002    2.089e-002    4.610e-003
   20      20.000s    1.806e-002    1.944e-002    1.385e-003
   21      21.000s    1.809e-002    1.817e-002    7.867e-005
   22      22.000s    1.322e-002    1.703e-002    3.810e-003
   23      23.000s    1.015e-002    1.599e-002    5.842e-003
   24      24.000s    1.187e-002    1.505e-002    3.182e-003
   25      25.000s    1.253e-002    1.418e-002    1.648e-003
   26      26.000s    9.565e-003    1.337e-002    3.801e-003
   27      27.000s    8.231e-003    1.261e-002    4.381e-003
   28      28.000s    1.094e-002    1.191e-002    9.676e-004
   29      29.000s    1.366e-002    1.124e-002   -2.419e-003
   30      30.000s    1.556e-002    1.062e-002   -4.945e-003

============================================================

