SIMFIT RESULTS
==============

Dataset : C:/Bruker/TopSpin3.2.3/data/nmrsu/nmr/ALZ_Urine_Rack01_RCM_221214/840/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 434 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.341e+000    5.529e-002  
T     =       2.984s       20.993s  

RSS   =   1.168e-003
SD    =   6.238e-003

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.012e+000    1.158e-002
    2       2.000s    7.575e-001    7.361e-001   -2.144e-002
    3       3.000s    5.419e-001    5.385e-001   -3.474e-003
    4       4.000s    3.913e-001    3.966e-001    5.278e-003
    5       5.000s    2.881e-001    2.945e-001    6.450e-003
    6       6.000s    2.115e-001    2.210e-001    9.504e-003
    7       7.000s    1.595e-001    1.680e-001    8.475e-003
    8       8.000s    1.291e-001    1.296e-001    5.189e-004
    9       9.000s    1.072e-001    1.017e-001   -5.553e-003
   10      10.000s    8.644e-002    8.131e-002   -5.128e-003
   11      11.000s    7.058e-002    6.634e-002   -4.236e-003
   12      12.000s    6.163e-002    5.525e-002   -6.379e-003
   13      13.000s    5.371e-002    4.696e-002   -6.755e-003
   14      14.000s    4.355e-002    4.068e-002   -2.877e-003
   15      15.000s    3.530e-002    3.585e-002    5.562e-004
   16      16.000s    3.143e-002    3.209e-002    6.605e-004
   17      17.000s    2.836e-002    2.910e-002    7.392e-004
   18      18.000s    2.390e-002    2.668e-002    2.772e-003
   19      19.000s    2.089e-002    2.467e-002    3.782e-003
   20      20.000s    2.058e-002    2.297e-002    2.394e-003
   21      21.000s    1.975e-002    2.151e-002    1.761e-003
   22      22.000s    1.690e-002    2.023e-002    3.326e-003
   23      23.000s    1.505e-002    1.909e-002    4.038e-003
   24      24.000s    1.580e-002    1.806e-002    2.259e-003
   25      25.000s    1.635e-002    1.711e-002    7.627e-004
   26      26.000s    1.482e-002    1.624e-002    1.428e-003
   27      27.000s    1.353e-002    1.544e-002    1.908e-003
   28      28.000s    1.489e-002    1.468e-002   -2.068e-004
   29      29.000s    1.810e-002    1.397e-002   -4.128e-003
   30      30.000s    2.180e-002    1.330e-002   -8.494e-003

============================================================

