SIMFIT RESULTS
==============

Dataset : C:/Bruker/TopSpin3.2.3/data/nmrsu/nmr/ALZ_Urine_Rack01_RCM_221214/200/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 378 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.405e+000    1.583e-002  
T     =       3.013s       41.338s  

RSS   =   3.385e-003
SD    =   1.062e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.024e+000    2.360e-002
    2       2.000s    7.689e-001    7.385e-001   -3.035e-002
    3       3.000s    5.536e-001    5.338e-001   -1.976e-002
    4       4.000s    3.907e-001    3.869e-001   -3.817e-003
    5       5.000s    2.709e-001    2.813e-001    1.040e-002
    6       6.000s    1.859e-001    2.055e-001    1.960e-002
    7       7.000s    1.325e-001    1.510e-001    1.848e-002
    8       8.000s    1.003e-001    1.118e-001    1.154e-002
    9       9.000s    7.734e-002    8.360e-002    6.264e-003
   10      10.000s    6.145e-002    6.328e-002    1.829e-003
   11      11.000s    5.357e-002    4.862e-002   -4.945e-003
   12      12.000s    4.865e-002    3.803e-002   -1.062e-002
   13      13.000s    4.119e-002    3.035e-002   -1.084e-002
   14      14.000s    3.297e-002    2.476e-002   -8.209e-003
   15      15.000s    2.785e-002    2.069e-002   -7.165e-003
   16      16.000s    2.434e-002    1.769e-002   -6.652e-003
   17      17.000s    1.955e-002    1.547e-002   -4.073e-003
   18      18.000s    1.512e-002    1.381e-002   -1.303e-003
   19      19.000s    1.362e-002    1.256e-002   -1.063e-003
   20      20.000s    1.327e-002    1.160e-002   -1.672e-003
   21      21.000s    1.134e-002    1.084e-002   -4.980e-004
   22      22.000s    9.053e-003    1.024e-002    1.190e-003
   23      23.000s    8.506e-003    9.753e-003    1.247e-003
   24      24.000s    8.409e-003    9.344e-003    9.352e-004
   25      25.000s    6.886e-003    8.995e-003    2.108e-003
   26      26.000s    5.289e-003    8.689e-003    3.400e-003
   27      27.000s    5.432e-003    8.417e-003    2.984e-003
   28      28.000s    6.029e-003    8.169e-003    2.140e-003
   29      29.000s    5.287e-003    7.940e-003    2.653e-003
   30      30.000s    4.300e-003    7.726e-003    3.427e-003

============================================================

