SIMFIT RESULTS
==============

Dataset : C:/Bruker/TopSpin3.2.3/data/nmrsu/nmr/ALZ_Urine_Rack01_RCM_221214/580/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 372 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.431e+000    3.972e-002  
T     =       2.654s       18.802s  

RSS   =   2.901e-003
SD    =   9.834e-003

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.020e+000    1.972e-002
    2       2.000s    7.408e-001    7.095e-001   -3.132e-002
    3       3.000s    5.122e-001    4.961e-001   -1.607e-002
    4       4.000s    3.427e-001    3.492e-001    6.492e-003
    5       5.000s    2.311e-001    2.480e-001    1.687e-002
    6       6.000s    1.614e-001    1.781e-001    1.675e-002
    7       7.000s    1.173e-001    1.298e-001    1.250e-002
    8       8.000s    8.970e-002    9.621e-002    6.515e-003
    9       9.000s    7.360e-002    7.281e-002   -7.874e-004
   10      10.000s    6.328e-002    5.641e-002   -6.874e-003
   11      11.000s    5.402e-002    4.482e-002   -9.205e-003
   12      12.000s    4.538e-002    3.655e-002   -8.835e-003
   13      13.000s    3.886e-002    3.057e-002   -8.288e-003
   14      14.000s    3.385e-002    2.619e-002   -7.664e-003
   15      15.000s    2.872e-002    2.291e-002   -5.811e-003
   16      16.000s    2.386e-002    2.041e-002   -3.453e-003
   17      17.000s    2.051e-002    1.845e-002   -2.065e-003
   18      18.000s    1.800e-002    1.687e-002   -1.130e-003
   19      19.000s    1.494e-002    1.557e-002    6.316e-004
   20      20.000s    1.194e-002    1.447e-002    2.531e-003
   21      21.000s    1.047e-002    1.352e-002    3.050e-003
   22      22.000s    1.003e-002    1.269e-002    2.660e-003
   23      23.000s    8.938e-003    1.194e-002    2.997e-003
   24      24.000s    7.248e-003    1.125e-002    4.004e-003
   25      25.000s    6.468e-003    1.063e-002    4.158e-003
   26      26.000s    7.031e-003    1.004e-002    3.014e-003
   27      27.000s    7.896e-003    9.503e-003    1.607e-003
   28      28.000s    8.257e-003    8.997e-003    7.395e-004
   29      29.000s    8.159e-003    8.521e-003    3.615e-004
   30      30.000s    8.046e-003    8.073e-003    2.642e-005

============================================================

