SIMFIT RESULTS
==============

Dataset : C:/Bruker/TopSpin3.2.3/data/nmrsu/nmr/ALZ_Urine_Rack01_RCM_221214/790/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 408 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.505e+000    2.125e-002  
T     =       2.432s       16.985s  

RSS   =   2.980e-003
SD    =   9.966e-003

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.018e+000    1.763e-002
    2       2.000s    7.188e-001    6.802e-001   -3.866e-002
    3       3.000s    4.549e-001    4.561e-001    1.243e-003
    4       4.000s    2.911e-001    3.073e-001    1.627e-002
    5       5.000s    2.018e-001    2.084e-001    6.587e-003
    6       6.000s    1.355e-001    1.426e-001    7.119e-003
    7       7.000s    8.475e-002    9.870e-002    1.394e-002
    8       8.000s    6.350e-002    6.936e-002    5.856e-003
    9       9.000s    6.046e-002    4.969e-002   -1.077e-002
   10      10.000s    5.132e-002    3.644e-002   -1.488e-002
   11      11.000s    3.445e-002    2.746e-002   -6.992e-003
   12      12.000s    2.462e-002    2.131e-002   -3.308e-003
   13      13.000s    2.331e-002    1.706e-002   -6.250e-003
   14      14.000s    1.932e-002    1.408e-002   -5.243e-003
   15      15.000s    1.126e-002    1.194e-002    6.759e-004
   16      16.000s    7.894e-003    1.037e-002    2.480e-003
   17      17.000s    9.822e-003    9.196e-003   -6.261e-004
   18      18.000s    8.918e-003    8.282e-003   -6.363e-004
   19      19.000s    4.007e-003    7.551e-003    3.544e-003
   20      20.000s    1.959e-003    6.949e-003    4.990e-003
   21      21.000s    4.051e-003    6.439e-003    2.388e-003
   22      22.000s    4.378e-003    5.996e-003    1.618e-003
   23      23.000s    1.616e-003    5.603e-003    3.987e-003
   24      24.000s    8.331e-004    5.250e-003    4.417e-003
   25      25.000s    3.299e-003    4.928e-003    1.629e-003
   26      26.000s    4.586e-003    4.632e-003    4.535e-005
   27      27.000s    3.421e-003    4.357e-003    9.367e-004
   28      28.000s    3.578e-003    4.102e-003    5.236e-004
   29      29.000s    6.262e-003    3.863e-003   -2.399e-003
   30      30.000s    8.448e-003    3.639e-003   -4.808e-003

============================================================

