SIMFIT RESULTS
==============

Dataset : C:/Bruker/TopSpin3.2.3/data/nmrsu/nmr/ALZ_Urine_Rack01_RCM_221214/650/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 395 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.864e+000    2.366e-002  
T     =       1.623s       23.201s  

RSS   =   1.590e-002
SD    =   2.302e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.029e+000    2.940e-002
    2       2.000s    6.483e-001    5.653e-001   -8.291e-002
    3       3.000s    3.078e-001    3.144e-001    6.533e-003
    4       4.000s    1.123e-001    1.784e-001    6.614e-002
    5       5.000s    5.979e-002    1.047e-001    4.489e-002
    6       6.000s    6.248e-002    6.449e-002    2.018e-003
    7       7.000s    5.806e-002    4.246e-002   -1.560e-002
    8       8.000s    4.598e-002    3.024e-002   -1.574e-002
    9       9.000s    4.133e-002    2.333e-002   -1.800e-002
   10      10.000s    3.973e-002    1.931e-002   -2.042e-002
   11      11.000s    3.215e-002    1.685e-002   -1.530e-002
   12      12.000s    2.289e-002    1.525e-002   -7.644e-003
   13      13.000s    1.884e-002    1.413e-002   -4.708e-003
   14      14.000s    1.690e-002    1.327e-002   -3.627e-003
   15      15.000s    1.239e-002    1.257e-002    1.803e-004
   16      16.000s    8.324e-003    1.197e-002    3.645e-003
   17      17.000s    8.395e-003    1.142e-002    3.028e-003
   18      18.000s    9.488e-003    1.092e-002    1.431e-003
   19      19.000s    7.837e-003    1.045e-002    2.610e-003
   20      20.000s    5.641e-003    9.999e-003    4.358e-003
   21      21.000s    5.877e-003    9.574e-003    3.697e-003
   22      22.000s    6.535e-003    9.168e-003    2.634e-003
   23      23.000s    5.048e-003    8.781e-003    3.732e-003
   24      24.000s    3.306e-003    8.410e-003    5.104e-003
   25      25.000s    3.745e-003    8.055e-003    4.310e-003
   26      26.000s    4.885e-003    7.715e-003    2.830e-003
   27      27.000s    4.750e-003    7.389e-003    2.639e-003
   28      28.000s    4.819e-003    7.077e-003    2.258e-003
   29      29.000s    6.933e-003    6.779e-003   -1.546e-004
   30      30.000s    9.797e-003    6.493e-003   -3.304e-003

============================================================

