SIMFIT RESULTS
==============

Dataset : C:/Bruker/TopSpin3.2.3/data/nmrsu/nmr/ALZ_Urine_Rack01_RCM_221214/120/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 514 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.454e+000    4.774e-002  
T     =       2.455s       14.715s  

RSS   =   2.372e-003
SD    =   8.892e-003

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.012e+000    1.231e-002
    2       2.000s    7.179e-001    6.856e-001   -3.229e-002
    3       3.000s    4.586e-001    4.674e-001    8.787e-003
    4       4.000s    3.016e-001    3.215e-001    1.989e-002
    5       5.000s    2.237e-001    2.237e-001    3.679e-005
    6       6.000s    1.651e-001    1.580e-001   -7.083e-003
    7       7.000s    1.091e-001    1.137e-001    4.537e-003
    8       8.000s    7.488e-002    8.361e-002    8.730e-003
    9       9.000s    6.515e-002    6.309e-002   -2.066e-003
   10      10.000s    5.946e-002    4.894e-002   -1.052e-002
   11      11.000s    4.706e-002    3.907e-002   -7.986e-003
   12      12.000s    3.609e-002    3.208e-002   -4.017e-003
   13      13.000s    3.164e-002    2.702e-002   -4.615e-003
   14      14.000s    2.728e-002    2.329e-002   -3.994e-003
   15      15.000s    1.983e-002    2.045e-002    6.272e-004
   16      16.000s    1.465e-002    1.824e-002    3.590e-003
   17      17.000s    1.387e-002    1.647e-002    2.599e-003
   18      18.000s    1.248e-002    1.500e-002    2.516e-003
   19      19.000s    8.615e-003    1.376e-002    5.144e-003
   20      20.000s    6.503e-003    1.268e-002    6.181e-003
   21      21.000s    7.577e-003    1.174e-002    4.161e-003
   22      22.000s    7.903e-003    1.089e-002    2.989e-003
   23      23.000s    6.109e-003    1.013e-002    4.017e-003
   24      24.000s    5.574e-003    9.427e-003    3.853e-003
   25      25.000s    7.375e-003    8.786e-003    1.410e-003
   26      26.000s    8.477e-003    8.194e-003   -2.835e-004
   27      27.000s    8.180e-003    7.645e-003   -5.349e-004
   28      28.000s    9.612e-003    7.137e-003   -2.475e-003
   29      29.000s    1.360e-002    6.663e-003   -6.941e-003
   30      30.000s    1.723e-002    6.223e-003   -1.100e-002

============================================================

