SIMFIT RESULTS
==============

Dataset : C:/Bruker/TopSpin3.2.3/data/nmrsu/nmr/ALZ_Urine_Rack01_RCM_221214/590/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 397 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.452e+000    2.713e-002  
T     =       2.646s       22.291s  

RSS   =   3.549e-003
SD    =   1.088e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.021e+000    2.089e-002
    2       2.000s    7.374e-001    7.066e-001   -3.077e-002
    3       3.000s    5.102e-001    4.910e-001   -1.923e-002
    4       4.000s    3.412e-001    3.429e-001    1.704e-003
    5       5.000s    2.232e-001    2.411e-001    1.789e-002
    6       6.000s    1.490e-001    1.711e-001    2.213e-002
    7       7.000s    1.072e-001    1.229e-001    1.566e-002
    8       8.000s    8.207e-002    8.957e-002    7.502e-003
    9       9.000s    6.476e-002    6.652e-002    1.761e-003
   10      10.000s    5.503e-002    5.049e-002   -4.539e-003
   11      11.000s    5.050e-002    3.929e-002   -1.121e-002
   12      12.000s    4.498e-002    3.141e-002   -1.357e-002
   13      13.000s    3.706e-002    2.582e-002   -1.124e-002
   14      14.000s    3.058e-002    2.179e-002   -8.785e-003
   15      15.000s    2.636e-002    1.886e-002   -7.507e-003
   16      16.000s    2.137e-002    1.667e-002   -4.696e-003
   17      17.000s    1.558e-002    1.501e-002   -5.737e-004
   18      18.000s    1.227e-002    1.371e-002    1.448e-003
   19      19.000s    1.145e-002    1.268e-002    1.222e-003
   20      20.000s    9.928e-003    1.182e-002    1.893e-003
   21      21.000s    7.404e-003    1.110e-002    3.693e-003
   22      22.000s    6.657e-003    1.047e-002    3.813e-003
   23      23.000s    7.759e-003    9.913e-003    2.155e-003
   24      24.000s    7.864e-003    9.412e-003    1.549e-003
   25      25.000s    6.518e-003    8.954e-003    2.436e-003
   26      26.000s    5.967e-003    8.530e-003    2.564e-003
   27      27.000s    6.469e-003    8.135e-003    1.666e-003
   28      28.000s    6.185e-003    7.764e-003    1.578e-003
   29      29.000s    5.349e-003    7.413e-003    2.064e-003
   30      30.000s    5.932e-003    7.081e-003    1.149e-003

============================================================

