SIMFIT RESULTS
==============

Dataset : C:/Bruker/TopSpin3.2.3/data/nmrsu/nmr/ALZ_Urine_Rack01_RCM_221214/110/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 384 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.501e+000    1.856e-002  
T     =       2.480s       26.749s  

RSS   =   3.574e-003
SD    =   1.091e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.021e+000    2.061e-002
    2       2.000s    7.233e-001    6.872e-001   -3.610e-002
    3       3.000s    4.719e-001    4.643e-001   -7.597e-003
    4       4.000s    3.128e-001    3.151e-001    2.330e-003
    5       5.000s    2.071e-001    2.153e-001    8.186e-003
    6       6.000s    1.271e-001    1.484e-001    2.132e-002
    7       7.000s    8.208e-002    1.035e-001    2.146e-002
    8       8.000s    6.700e-002    7.340e-002    6.400e-003
    9       9.000s    5.560e-002    5.311e-002   -2.494e-003
   10      10.000s    4.017e-002    3.940e-002   -7.708e-004
   11      11.000s    3.389e-002    3.010e-002   -3.794e-003
   12      12.000s    3.700e-002    2.374e-002   -1.326e-002
   13      13.000s    3.455e-002    1.936e-002   -1.519e-002
   14      14.000s    2.463e-002    1.631e-002   -8.320e-003
   15      15.000s    1.965e-002    1.414e-002   -5.513e-003
   16      16.000s    2.124e-002    1.258e-002   -8.665e-003
   17      17.000s    1.848e-002    1.142e-002   -7.061e-003
   18      18.000s    1.005e-002    1.053e-002    4.746e-004
   19      19.000s    6.010e-003    9.830e-003    3.820e-003
   20      20.000s    8.079e-003    9.261e-003    1.182e-003
   21      21.000s    7.787e-003    8.782e-003    9.949e-004
   22      22.000s    3.701e-003    8.366e-003    4.665e-003
   23      23.000s    3.068e-003    7.997e-003    4.929e-003
   24      24.000s    6.500e-003    7.662e-003    1.162e-003
   25      25.000s    6.899e-003    7.353e-003    4.544e-004
   26      26.000s    3.523e-003    7.065e-003    3.542e-003
   27      27.000s    2.782e-003    6.793e-003    4.011e-003
   28      28.000s    5.299e-003    6.535e-003    1.236e-003
   29      29.000s    5.367e-003    6.290e-003    9.230e-004
   30      30.000s    2.712e-003    6.056e-003    3.343e-003

============================================================

