SIMFIT RESULTS
==============

Dataset : C:/Bruker/TopSpin3.2.3/data/nmrsu/nmr/ALZ_Urine_Rack01_RCM_221214/320/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.974e+000    5.712e-003  
T     =       1.529s    1782111074068.003s  

RSS   =   2.023e-002
SD    =   2.597e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.032e+000    3.221e-002
    2       2.000s    6.338e-001    5.395e-001   -9.430e-002
    3       3.000s    2.730e-001    2.833e-001    1.031e-002
    4       4.000s    7.263e-002    1.501e-001    7.745e-002
    5       5.000s    3.021e-002    8.079e-002    5.058e-002
    6       6.000s    4.271e-002    4.475e-002    2.041e-003
    7       7.000s    4.100e-002    2.602e-002   -1.498e-002
    8       8.000s    3.007e-002    1.627e-002   -1.380e-002
    9       9.000s    2.901e-002    1.120e-002   -1.781e-002
   10      10.000s    3.029e-002    8.567e-003   -2.172e-002
   11      11.000s    2.277e-002    7.197e-003   -1.557e-002
   12      12.000s    1.367e-002    6.484e-003   -7.186e-003
   13      13.000s    1.162e-002    6.114e-003   -5.511e-003
   14      14.000s    1.128e-002    5.921e-003   -5.362e-003
   15      15.000s    6.705e-003    5.821e-003   -8.847e-004
   16      16.000s    2.921e-003    5.768e-003    2.847e-003
   17      17.000s    4.472e-003    5.741e-003    1.269e-003
   18      18.000s    6.179e-003    5.727e-003   -4.516e-004
   19      19.000s    3.569e-003    5.720e-003    2.151e-003
   20      20.000s    1.086e-003    5.716e-003    4.631e-003
   21      21.000s    2.795e-003    5.714e-003    2.919e-003
   22      22.000s    4.838e-003    5.713e-003    8.756e-004
   23      23.000s    3.518e-003    5.713e-003    2.194e-003
   24      24.000s    2.144e-003    5.712e-003    3.569e-003
   25      25.000s    3.893e-003    5.712e-003    1.819e-003
   26      26.000s    5.653e-003    5.712e-003    5.947e-005
   27      27.000s    4.451e-003    5.712e-003    1.261e-003
   28      28.000s    3.196e-003    5.712e-003    2.516e-003
   29      29.000s    4.945e-003    5.712e-003    7.674e-004
   30      30.000s    7.601e-003    5.712e-003   -1.889e-003

============================================================

