SIMFIT RESULTS
==============

Dataset : C:/Bruker/TopSpin3.2.3/data/nmrsu/nmr/ALZ_Urine_Rack01_RCM_221214/810/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.483e+000    6.731e-003  
T     =       2.731s    13897859338319.344s  

RSS   =   8.166e-003
SD    =   1.650e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.035e+000    3.470e-002
    2       2.000s    7.640e-001    7.195e-001   -4.457e-002
    3       3.000s    5.345e-001    5.009e-001   -3.361e-002
    4       4.000s    3.559e-001    3.494e-001   -6.561e-003
    5       5.000s    2.237e-001    2.443e-001    2.054e-002
    6       6.000s    1.365e-001    1.714e-001    3.498e-002
    7       7.000s    9.172e-002    1.209e-001    2.921e-002
    8       8.000s    7.030e-002    8.591e-002    1.561e-002
    9       9.000s    5.353e-002    6.163e-002    8.104e-003
   10      10.000s    4.144e-002    4.479e-002    3.359e-003
   11      11.000s    3.882e-002    3.312e-002   -5.696e-003
   12      12.000s    3.883e-002    2.503e-002   -1.380e-002
   13      13.000s    3.351e-002    1.942e-002   -1.409e-002
   14      14.000s    2.681e-002    1.553e-002   -1.128e-002
   15      15.000s    2.474e-002    1.283e-002   -1.191e-002
   16      16.000s    2.345e-002    1.096e-002   -1.249e-002
   17      17.000s    1.765e-002    9.663e-003   -7.982e-003
   18      18.000s    1.121e-002    8.764e-003   -2.451e-003
   19      19.000s    9.570e-003    8.140e-003   -1.430e-003
   20      20.000s    9.837e-003    7.708e-003   -2.129e-003
   21      21.000s    7.367e-003    7.408e-003    4.164e-005
   22      22.000s    4.537e-003    7.201e-003    2.664e-003
   23      23.000s    5.065e-003    7.057e-003    1.991e-003
   24      24.000s    6.330e-003    6.957e-003    6.264e-004
   25      25.000s    4.763e-003    6.887e-003    2.125e-003
   26      26.000s    2.806e-003    6.839e-003    4.034e-003
   27      27.000s    3.779e-003    6.806e-003    3.027e-003
   28      28.000s    5.421e-003    6.783e-003    1.362e-003
   29      29.000s    4.628e-003    6.767e-003    2.139e-003
   30      30.000s    3.287e-003    6.756e-003    3.469e-003

============================================================

