SIMFIT RESULTS
==============

Dataset : C:/Bruker/TopSpin3.2.3/data/nmrsu/nmr/ALZ_Urine_Rack01_RCM_221214/280/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   2.151e+000    3.127e-003  
T     =       1.382s    16531089235056.141s  

RSS   =   5.609e-002
SD    =   4.324e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.046e+000    4.629e-002
    2       2.000s    6.590e-001    5.090e-001   -1.501e-001
    3       3.000s    2.172e-001    2.484e-001    3.119e-002
    4       4.000s    -2.154e-002    1.221e-001    1.436e-001
    5       5.000s    -1.174e-002    6.080e-002    7.254e-002
    6       6.000s    5.695e-002    3.109e-002   -2.586e-002
    7       7.000s    4.953e-002    1.669e-002   -3.285e-002
    8       8.000s    1.115e-002    9.702e-003   -1.450e-003
    9       9.000s    1.614e-002    6.315e-003   -9.824e-003
   10      10.000s    4.037e-002    4.673e-003   -3.570e-002
   11      11.000s    3.269e-002    3.877e-003   -2.881e-002
   12      12.000s    8.747e-003    3.490e-003   -5.257e-003
   13      13.000s    7.234e-003    3.303e-003   -3.931e-003
   14      14.000s    1.754e-002    3.212e-003   -1.432e-002
   15      15.000s    1.038e-002    3.168e-003   -7.210e-003
   16      16.000s    -4.527e-003    3.147e-003    7.674e-003
   17      17.000s    -2.482e-003    3.137e-003    5.619e-003
   18      18.000s    8.062e-003    3.132e-003   -4.931e-003
   19      19.000s    5.355e-003    3.129e-003   -2.226e-003
   20      20.000s    -3.932e-003    3.128e-003    7.060e-003
   21      21.000s    -1.213e-003    3.127e-003    4.340e-003
   22      22.000s    7.393e-003    3.127e-003   -4.266e-003
   23      23.000s    5.119e-003    3.127e-003   -1.992e-003
   24      24.000s    -2.804e-003    3.127e-003    5.931e-003
   25      25.000s    -1.221e-003    3.127e-003    4.348e-003
   26      26.000s    5.547e-003    3.127e-003   -2.420e-003
   27      27.000s    4.079e-003    3.127e-003   -9.518e-004
   28      28.000s    -1.672e-003    3.127e-003    4.799e-003
   29      29.000s    5.070e-004    3.127e-003    2.620e-003
   30      30.000s    7.082e-003    3.127e-003   -3.956e-003

============================================================

