SIMFIT RESULTS
==============

Dataset : C:/Bruker/TopSpin3.2.3/data/nmrsu/nmr/ALZ_Urine_Rack01_RCM_221214/400/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 285 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.389e+000    1.127e-002  
T     =       3.160s       74.624s  

RSS   =   3.853e-003
SD    =   1.133e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.024e+000    2.359e-002
    2       2.000s    7.723e-001    7.488e-001   -2.356e-002
    3       3.000s    5.781e-001    5.485e-001   -2.965e-002
    4       4.000s    4.110e-001    4.025e-001   -8.490e-003
    5       5.000s    2.793e-001    2.960e-001    1.678e-002
    6       6.000s    1.964e-001    2.185e-001    2.202e-002
    7       7.000s    1.472e-001    1.619e-001    1.470e-002
    8       8.000s    1.081e-001    1.206e-001    1.249e-002
    9       9.000s    7.913e-002    9.050e-002    1.137e-002
   10      10.000s    6.742e-002    6.853e-002    1.105e-003
   11      11.000s    6.248e-002    5.248e-002   -1.000e-002
   12      12.000s    5.081e-002    4.075e-002   -1.006e-002
   13      13.000s    3.765e-002    3.217e-002   -5.473e-003
   14      14.000s    3.314e-002    2.589e-002   -7.250e-003
   15      15.000s    3.195e-002    2.127e-002   -1.068e-002
   16      16.000s    2.473e-002    1.788e-002   -6.848e-003
   17      17.000s    1.614e-002    1.538e-002   -7.625e-004
   18      18.000s    1.465e-002    1.352e-002   -1.128e-003
   19      19.000s    1.607e-002    1.214e-002   -3.933e-003
   20      20.000s    1.264e-002    1.110e-002   -1.540e-003
   21      21.000s    7.909e-003    1.031e-002    2.404e-003
   22      22.000s    8.541e-003    9.709e-003    1.168e-003
   23      23.000s    1.083e-002    9.241e-003   -1.593e-003
   24      24.000s    8.423e-003    8.870e-003    4.474e-004
   25      25.000s    4.692e-003    8.572e-003    3.880e-003
   26      26.000s    5.505e-003    8.327e-003    2.821e-003
   27      27.000s    7.753e-003    8.120e-003    3.670e-004
   28      28.000s    6.196e-003    7.942e-003    1.746e-003
   29      29.000s    3.859e-003    7.786e-003    3.927e-003
   30      30.000s    5.256e-003    7.645e-003    2.389e-003

============================================================

