SIMFIT RESULTS
==============

Dataset : C:/Bruker/TopSpin3.2.3/data/nmrsu/nmr/ALZ_Urine_Rack01_RCM_221214/620/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 302 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.717e+000    2.114e-002  
T     =       1.913s       92.787s  

RSS   =   1.867e-002
SD    =   2.495e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.039e+000    3.877e-002
    2       2.000s    7.083e-001    6.242e-001   -8.407e-002
    3       3.000s    4.024e-001    3.783e-001   -2.408e-002
    4       4.000s    1.849e-001    2.324e-001    4.748e-002
    5       5.000s    8.245e-002    1.458e-001    6.338e-002
    6       6.000s    5.747e-002    9.441e-002    3.694e-002
    7       7.000s    5.973e-002    6.383e-002    4.101e-003
    8       8.000s    6.100e-002    4.562e-002   -1.539e-002
    9       9.000s    5.603e-002    3.474e-002   -2.129e-002
   10      10.000s    4.859e-002    2.820e-002   -2.039e-002
   11      11.000s    4.187e-002    2.424e-002   -1.762e-002
   12      12.000s    3.626e-002    2.182e-002   -1.444e-002
   13      13.000s    3.085e-002    2.030e-002   -1.055e-002
   14      14.000s    2.560e-002    1.932e-002   -6.278e-003
   15      15.000s    2.170e-002    1.866e-002   -3.033e-003
   16      16.000s    1.969e-002    1.819e-002   -1.493e-003
   17      17.000s    1.848e-002    1.784e-002   -6.356e-004
   18      18.000s    1.699e-002    1.755e-002    5.665e-004
   19      19.000s    1.566e-002    1.731e-002    1.650e-003
   20      20.000s    1.521e-002    1.709e-002    1.881e-003
   21      21.000s    1.508e-002    1.689e-002    1.812e-003
   22      22.000s    1.434e-002    1.670e-002    2.361e-003
   23      23.000s    1.328e-002    1.651e-002    3.234e-003
   24      24.000s    1.279e-002    1.633e-002    3.543e-003
   25      25.000s    1.284e-002    1.615e-002    3.311e-003
   26      26.000s    1.278e-002    1.598e-002    3.199e-003
   27      27.000s    1.260e-002    1.581e-002    3.208e-003
   28      28.000s    1.289e-002    1.564e-002    2.743e-003
   29      29.000s    1.389e-002    1.547e-002    1.580e-003
   30      30.000s    1.548e-002    1.530e-002   -1.829e-004

============================================================

