SIMFIT RESULTS
==============

Dataset : C:/Bruker/TopSpin3.2.3/data/nmrsu/nmr/ALZ_Urine_Rack01_RCM_221214/40/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 411 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.220e+000    1.529e-001  
T     =       2.993s       24.067s  

RSS   =   2.948e-003
SD    =   9.914e-003

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.020e+000    1.991e-002
    2       2.000s    7.920e-001    7.659e-001   -2.613e-002
    3       3.000s    6.000e-001    5.826e-001   -1.738e-002
    4       4.000s    4.521e-001    4.500e-001   -2.167e-003
    5       5.000s    3.441e-001    3.537e-001    9.564e-003
    6       6.000s    2.666e-001    2.834e-001    1.681e-002
    7       7.000s    2.144e-001    2.319e-001    1.756e-002
    8       8.000s    1.812e-001    1.939e-001    1.265e-002
    9       9.000s    1.600e-001    1.655e-001    5.491e-003
   10      10.000s    1.458e-001    1.441e-001   -1.760e-003
   11      11.000s    1.357e-001    1.277e-001   -8.029e-003
   12      12.000s    1.267e-001    1.150e-001   -1.172e-002
   13      13.000s    1.171e-001    1.049e-001   -1.216e-002
   14      14.000s    1.075e-001    9.680e-002   -1.072e-002
   15      15.000s    9.867e-002    9.010e-002   -8.571e-003
   16      16.000s    9.003e-002    8.446e-002   -5.573e-003
   17      17.000s    8.172e-002    7.960e-002   -2.117e-003
   18      18.000s    7.513e-002    7.535e-002    2.184e-004
   19      19.000s    7.047e-002    7.156e-002    1.091e-003
   20      20.000s    6.604e-002    6.813e-002    2.092e-003
   21      21.000s    6.107e-002    6.498e-002    3.917e-003
   22      22.000s    5.698e-002    6.207e-002    5.096e-003
   23      23.000s    5.476e-002    5.936e-002    4.601e-003
   24      24.000s    5.326e-002    5.680e-002    3.545e-003
   25      25.000s    5.125e-002    5.439e-002    3.143e-003
   26      26.000s    4.919e-002    5.211e-002    2.923e-003
   27      27.000s    4.786e-002    4.994e-002    2.080e-003
   28      28.000s    4.704e-002    4.787e-002    8.288e-004
   29      29.000s    4.656e-002    4.590e-002   -6.626e-004
   30      30.000s    4.706e-002    4.401e-002   -3.047e-003

============================================================

