SIMFIT RESULTS
==============

Dataset : C:/Bruker/TopSpin3.2.3/data/nmrsu/nmr/ALZ_Urine_Rack01_RCM_221214/380/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 505 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.961e+000    3.795e-002  
T     =       1.450s       16.502s  

RSS   =   1.022e-002
SD    =   1.845e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.020e+000    1.988e-002
    2       2.000s    5.948e-001    5.275e-001   -6.730e-002
    3       3.000s    2.535e-001    2.795e-001    2.604e-002
    4       4.000s    9.746e-002    1.542e-001    5.672e-002
    5       5.000s    7.440e-002    9.046e-002    1.606e-002
    6       6.000s    7.339e-002    5.771e-002   -1.568e-002
    7       7.000s    5.344e-002    4.056e-002   -1.288e-002
    8       8.000s    3.790e-002    3.126e-002   -6.641e-003
    9       9.000s    3.884e-002    2.596e-002   -1.288e-002
   10      10.000s    3.890e-002    2.269e-002   -1.621e-002
   11      11.000s    2.929e-002    2.049e-002   -8.807e-003
   12      12.000s    2.134e-002    1.884e-002   -2.498e-003
   13      13.000s    2.076e-002    1.751e-002   -3.246e-003
   14      14.000s    1.912e-002    1.637e-002   -2.745e-003
   15      15.000s    1.278e-002    1.536e-002    2.577e-003
   16      16.000s    9.019e-003    1.443e-002    5.407e-003
   17      17.000s    1.072e-002    1.356e-002    2.844e-003
   18      18.000s    1.149e-002    1.276e-002    1.270e-003
   19      19.000s    8.476e-003    1.201e-002    3.529e-003
   20      20.000s    6.593e-003    1.130e-002    4.705e-003
   21      21.000s    7.896e-003    1.063e-002    2.736e-003
   22      22.000s    8.143e-003    1.001e-002    1.863e-003
   23      23.000s    5.800e-003    9.418e-003    3.618e-003
   24      24.000s    4.700e-003    8.864e-003    4.164e-003
   25      25.000s    6.084e-003    8.343e-003    2.258e-003
   26      26.000s    6.523e-003    7.852e-003    1.329e-003
   27      27.000s    5.116e-003    7.391e-003    2.274e-003
   28      28.000s    5.187e-003    6.956e-003    1.769e-003
   29      29.000s    7.681e-003    6.547e-003   -1.134e-003
   30      30.000s    9.794e-003    6.162e-003   -3.632e-003

============================================================

