SIMFIT RESULTS
==============

Dataset : C:/Bruker/TopSpin3.2.3/data/nmrsu/nmr/ALZ_Urine_Rack01_RCM_221214/840/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 387 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.315e+000    8.244e-002  
T     =       3.449s       41.925s  

RSS   =   2.434e-002
SD    =   2.848e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.065e+000    6.453e-002
    2       2.000s    8.823e-001    8.150e-001   -6.728e-002
    3       3.000s    7.030e-001    6.278e-001   -7.521e-002
    4       4.000s    5.025e-001    4.873e-001   -1.516e-002
    5       5.000s    3.423e-001    3.818e-001    3.944e-002
    6       6.000s    2.463e-001    3.024e-001    5.605e-002
    7       7.000s    1.971e-001    2.426e-001    4.551e-002
    8       8.000s    1.710e-001    1.975e-001    2.649e-002
    9       9.000s    1.556e-001    1.633e-001    7.702e-003
   10      10.000s    1.436e-001    1.374e-001   -6.211e-003
   11      11.000s    1.302e-001    1.176e-001   -1.258e-002
   12      12.000s    1.174e-001    1.025e-001   -1.496e-002
   13      13.000s    1.093e-001    9.081e-002   -1.845e-002
   14      14.000s    1.034e-001    8.175e-002   -2.161e-002
   15      15.000s    9.466e-002    7.464e-002   -2.002e-002
   16      16.000s    8.364e-002    6.901e-002   -1.463e-002
   17      17.000s    7.438e-002    6.448e-002   -9.899e-003
   18      18.000s    6.723e-002    6.079e-002   -6.441e-003
   19      19.000s    5.988e-002    5.773e-002   -2.149e-003
   20      20.000s    5.303e-002    5.515e-002    2.121e-003
   21      21.000s    4.899e-002    5.294e-002    3.950e-003
   22      22.000s    4.680e-002    5.101e-002    4.213e-003
   23      23.000s    4.402e-002    4.930e-002    5.280e-003
   24      24.000s    4.127e-002    4.776e-002    6.492e-003
   25      25.000s    4.031e-002    4.635e-002    6.040e-003
   26      26.000s    3.997e-002    4.504e-002    5.067e-003
   27      27.000s    3.836e-002    4.382e-002    5.457e-003
   28      28.000s    3.697e-002    4.267e-002    5.703e-003
   29      29.000s    3.837e-002    4.157e-002    3.201e-003
   30      30.000s    4.187e-002    4.053e-002   -1.347e-003

============================================================

