SIMFIT RESULTS
==============

Dataset : C:/Bruker/TopSpin3.2.3/data/nmrsu/nmr/ALZ_Urine_Rack01_RCM_221214/640/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 408 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.335e+000    1.110e-001  
T     =       2.664s       10.966s  

RSS   =   3.075e-003
SD    =   1.012e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.019e+000    1.851e-002
    2       2.000s    7.547e-001    7.226e-001   -3.205e-002
    3       3.000s    5.306e-001    5.173e-001   -1.328e-002
    4       4.000s    3.653e-001    3.745e-001    9.180e-003
    5       5.000s    2.563e-001    2.747e-001    1.842e-002
    6       6.000s    1.868e-001    2.046e-001    1.776e-002
    7       7.000s    1.441e-001    1.551e-001    1.101e-002
    8       8.000s    1.184e-001    1.198e-001    1.417e-003
    9       9.000s    1.010e-001    9.437e-002   -6.619e-003
   10      10.000s    8.676e-002    7.586e-002   -1.090e-002
   11      11.000s    7.459e-002    6.219e-002   -1.241e-002
   12      12.000s    6.379e-002    5.191e-002   -1.188e-002
   13      13.000s    5.292e-002    4.406e-002   -8.860e-003
   14      14.000s    4.223e-002    3.793e-002   -4.303e-003
   15      15.000s    3.364e-002    3.305e-002   -5.968e-004
   16      16.000s    2.760e-002    2.908e-002    1.486e-003
   17      17.000s    2.272e-002    2.581e-002    3.089e-003
   18      18.000s    1.854e-002    2.305e-002    4.504e-003
   19      19.000s    1.597e-002    2.069e-002    4.720e-003
   20      20.000s    1.487e-002    1.864e-002    3.779e-003
   21      21.000s    1.378e-002    1.685e-002    3.070e-003
   22      22.000s    1.221e-002    1.527e-002    3.063e-003
   23      23.000s    1.103e-002    1.386e-002    2.831e-003
   24      24.000s    1.060e-002    1.260e-002    2.002e-003
   25      25.000s    1.015e-002    1.147e-002    1.320e-003
   26      26.000s    9.263e-003    1.044e-002    1.177e-003
   27      27.000s    8.387e-003    9.513e-003    1.126e-003
   28      28.000s    7.885e-003    8.672e-003    7.868e-004
   29      29.000s    8.095e-003    7.908e-003   -1.871e-004
   30      30.000s    9.953e-003    7.213e-003   -2.740e-003

============================================================

