SIMFIT RESULTS
==============

Dataset : C:/Bruker/TopSpin3.2.3/data/nmrsu/nmr/ALZ_Urine_Rack01_RCM_221214/570/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.434e+000    6.547e-003  
T     =       3.027s    16553792890030.869s  

RSS   =   6.882e-003
SD    =   1.515e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.037e+000    3.684e-002
    2       2.000s    7.920e-001    7.469e-001   -4.504e-002
    3       3.000s    5.677e-001    5.386e-001   -2.907e-002
    4       4.000s    3.971e-001    3.889e-001   -8.221e-003
    5       5.000s    2.724e-001    2.813e-001    8.901e-003
    6       6.000s    1.786e-001    2.040e-001    2.537e-002
    7       7.000s    1.190e-001    1.484e-001    2.944e-002
    8       8.000s    8.869e-002    1.085e-001    1.983e-002
    9       9.000s    6.942e-002    7.983e-002    1.041e-002
   10      10.000s    5.301e-002    5.921e-002    6.201e-003
   11      11.000s    4.449e-002    4.439e-002   -9.625e-005
   12      12.000s    4.252e-002    3.374e-002   -8.782e-003
   13      13.000s    3.740e-002    2.609e-002   -1.131e-002
   14      14.000s    2.786e-002    2.059e-002   -7.264e-003
   15      15.000s    2.205e-002    1.664e-002   -5.406e-003
   16      16.000s    2.153e-002    1.380e-002   -7.728e-003
   17      17.000s    1.938e-002    1.176e-002   -7.619e-003
   18      18.000s    1.401e-002    1.029e-002   -3.720e-003
   19      19.000s    1.117e-002    9.239e-003   -1.929e-003
   20      20.000s    1.189e-002    8.482e-003   -3.404e-003
   21      21.000s    1.084e-002    7.937e-003   -2.901e-003
   22      22.000s    7.135e-003    7.546e-003    4.114e-004
   23      23.000s    5.773e-003    7.265e-003    1.493e-003
   24      24.000s    7.670e-003    7.063e-003   -6.064e-004
   25      25.000s    8.144e-003    6.918e-003   -1.226e-003
   26      26.000s    5.962e-003    6.814e-003    8.515e-004
   27      27.000s    4.942e-003    6.739e-003    1.797e-003
   28      28.000s    6.055e-003    6.685e-003    6.297e-004
   29      29.000s    6.167e-003    6.646e-003    4.788e-004
   30      30.000s    4.954e-003    6.618e-003    1.665e-003

============================================================

