SIMFIT RESULTS
==============

Dataset : C:/Bruker/TopSpin3.2.3/data/nmrsu/nmr/ALZ_Urine_Rack01_RCM_221214/440/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 374 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.733e+000    4.941e-002  
T     =       1.742s       10.248s  

RSS   =   1.008e-002
SD    =   1.833e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.021e+000    2.112e-002
    2       2.000s    6.577e-001    5.905e-001   -6.719e-002
    3       3.000s    3.189e-001    3.466e-001    2.767e-002
    4       4.000s    1.552e-001    2.079e-001    5.265e-002
    5       5.000s    1.277e-001    1.286e-001    8.688e-004
    6       6.000s    1.080e-001    8.285e-002   -2.511e-002
    7       7.000s    5.890e-002    5.612e-002   -2.783e-003
    8       8.000s    2.989e-002    4.019e-002    1.030e-002
    9       9.000s    3.794e-002    3.042e-002   -7.523e-003
   10      10.000s    4.411e-002    2.419e-002   -1.992e-002
   11      11.000s    2.876e-002    2.003e-002   -8.728e-003
   12      12.000s    1.553e-002    1.709e-002    1.562e-003
   13      13.000s    1.828e-002    1.489e-002   -3.384e-003
   14      14.000s    1.958e-002    1.317e-002   -6.419e-003
   15      15.000s    9.599e-003    1.175e-002    2.149e-003
   16      16.000s    2.868e-003    1.055e-002    7.680e-003
   17      17.000s    6.983e-003    9.506e-003    2.522e-003
   18      18.000s    9.061e-003    8.588e-003   -4.736e-004
   19      19.000s    2.578e-003    7.770e-003    5.192e-003
   20      20.000s    -1.101e-003    7.037e-003    8.137e-003
   21      21.000s    3.632e-003    6.376e-003    2.745e-003
   22      22.000s    6.324e-003    5.780e-003   -5.438e-004
   23      23.000s    1.613e-003    5.241e-003    3.628e-003
   24      24.000s    -1.202e-003    4.752e-003    5.955e-003
   25      25.000s    2.910e-003    4.310e-003    1.400e-003
   26      26.000s    5.665e-003    3.909e-003   -1.756e-003
   27      27.000s    2.326e-003    3.545e-003    1.219e-003
   28      28.000s    2.400e-004    3.216e-003    2.976e-003
   29      29.000s    3.881e-003    2.917e-003   -9.642e-004
   30      30.000s    6.960e-003    2.645e-003   -4.315e-003

============================================================

