SIMFIT RESULTS
==============

Dataset : C:/Bruker/TopSpin3.2.3/data/nmrsu/nmr/ALZ_Urine_Rack01_RCM_221214/780/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 288 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.334e+000    4.443e-002  
T     =       3.364s       32.077s  

RSS   =   6.555e-003
SD    =   1.478e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.034e+000    3.438e-002
    2       2.000s    8.155e-001    7.781e-001   -3.740e-002
    3       3.000s    6.242e-001    5.875e-001   -3.669e-002
    4       4.000s    4.524e-001    4.456e-001   -6.835e-003
    5       5.000s    3.219e-001    3.399e-001    1.799e-002
    6       6.000s    2.361e-001    2.611e-001    2.503e-002
    7       7.000s    1.801e-001    2.023e-001    2.225e-002
    8       8.000s    1.406e-001    1.584e-001    1.775e-002
    9       9.000s    1.152e-001    1.255e-001    1.033e-002
   10      10.000s    1.010e-001    1.008e-001   -1.758e-004
   11      11.000s    8.995e-002    8.226e-002   -7.686e-003
   12      12.000s    7.754e-002    6.825e-002   -9.288e-003
   13      13.000s    6.695e-002    5.762e-002   -9.333e-003
   14      14.000s    6.026e-002    4.951e-002   -1.075e-002
   15      15.000s    5.400e-002    4.328e-002   -1.071e-002
   16      16.000s    4.614e-002    3.846e-002   -7.681e-003
   17      17.000s    3.969e-002    3.468e-002   -5.013e-003
   18      18.000s    3.644e-002    3.168e-002   -4.751e-003
   19      19.000s    3.368e-002    2.928e-002   -4.403e-003
   20      20.000s    2.966e-002    2.731e-002   -2.344e-003
   21      21.000s    2.631e-002    2.568e-002   -6.220e-004
   22      22.000s    2.468e-002    2.431e-002   -3.740e-004
   23      23.000s    2.283e-002    2.313e-002    2.981e-004
   24      24.000s    1.994e-002    2.209e-002    2.150e-003
   25      25.000s    1.785e-002    2.117e-002    3.323e-003
   26      26.000s    1.698e-002    2.034e-002    3.361e-003
   27      27.000s    1.549e-002    1.959e-002    4.094e-003
   28      28.000s    1.336e-002    1.889e-002    5.529e-003
   29      29.000s    1.277e-002    1.823e-002    5.461e-003
   30      30.000s    1.377e-002    1.762e-002    3.844e-003

============================================================

