SIMFIT RESULTS
==============

Dataset : C:/Bruker/TopSpin3.2.3/data/nmrsu/nmr/ALZ_Urine_Rack01_RCM_221214/250/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 153 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.443e+000    1.050e-002  
T     =       2.794s      318.220s  

RSS   =   3.353e-003
SD    =   1.057e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.019e+000    1.910e-002
    2       2.000s    7.434e-001    7.156e-001   -2.779e-002
    3       3.000s    5.208e-001    5.034e-001   -1.746e-002
    4       4.000s    3.547e-001    3.550e-001    3.492e-004
    5       5.000s    2.355e-001    2.513e-001    1.581e-002
    6       6.000s    1.570e-001    1.787e-001    2.173e-002
    7       7.000s    1.119e-001    1.280e-001    1.617e-002
    8       8.000s    8.544e-002    9.257e-002    7.133e-003
    9       9.000s    6.717e-002    6.776e-002    5.932e-004
   10      10.000s    5.589e-002    5.042e-002   -5.477e-003
   11      11.000s    5.028e-002    3.828e-002   -1.200e-002
   12      12.000s    4.450e-002    2.978e-002   -1.471e-002
   13      13.000s    3.606e-002    2.383e-002   -1.223e-002
   14      14.000s    2.873e-002    1.966e-002   -9.069e-003
   15      15.000s    2.467e-002    1.674e-002   -7.925e-003
   16      16.000s    2.100e-002    1.469e-002   -6.311e-003
   17      17.000s    1.615e-002    1.324e-002   -2.906e-003
   18      18.000s    1.272e-002    1.222e-002   -4.943e-004
   19      19.000s    1.194e-002    1.150e-002   -4.417e-004
   20      20.000s    1.114e-002    1.099e-002   -1.573e-004
   21      21.000s    8.740e-003    1.062e-002    1.878e-003
   22      22.000s    6.780e-003    1.035e-002    3.570e-003
   23      23.000s    6.651e-003    1.016e-002    3.504e-003
   24      24.000s    6.689e-003    1.001e-002    3.320e-003
   25      25.000s    5.715e-003    9.898e-003    4.183e-003
   26      26.000s    5.044e-003    9.811e-003    4.767e-003
   27      27.000s    5.527e-003    9.741e-003    4.214e-003
   28      28.000s    5.976e-003    9.683e-003    3.708e-003
   29      29.000s    5.698e-003    9.634e-003    3.936e-003
   30      30.000s    5.657e-003    9.590e-003    3.934e-003

============================================================

