SIMFIT RESULTS
==============

Dataset : C:/Bruker/TopSpin3.2.3/data/nmrsu/nmr/ALZ_Urine_Rack01_RCM_221214/440/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 357 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.474e+000    2.584e-002  
T     =       2.519s       24.079s  

RSS   =   2.779e-003
SD    =   9.625e-003

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.016e+000    1.564e-002
    2       2.000s    7.134e-001    6.900e-001   -2.343e-002
    3       3.000s    4.805e-001    4.708e-001   -9.730e-003
    4       4.000s    3.298e-001    3.231e-001   -6.657e-003
    5       5.000s    2.165e-001    2.235e-001    6.993e-003
    6       6.000s    1.317e-001    1.563e-001    2.465e-002
    7       7.000s    8.988e-002    1.109e-001    2.101e-002
    8       8.000s    7.550e-002    8.010e-002    4.606e-003
    9       9.000s    5.985e-002    5.918e-002   -6.776e-004
   10      10.000s    4.373e-002    4.489e-002    1.161e-003
   11      11.000s    4.139e-002    3.508e-002   -6.307e-003
   12      12.000s    4.477e-002    2.828e-002   -1.649e-002
   13      13.000s    3.722e-002    2.352e-002   -1.370e-002
   14      14.000s    2.428e-002    2.014e-002   -4.144e-003
   15      15.000s    2.108e-002    1.768e-002   -3.397e-003
   16      16.000s    2.387e-002    1.587e-002   -8.001e-003
   17      17.000s    1.967e-002    1.448e-002   -5.187e-003
   18      18.000s    1.151e-002    1.340e-002    1.891e-003
   19      19.000s    1.050e-002    1.252e-002    2.021e-003
   20      20.000s    1.374e-002    1.179e-002   -1.950e-003
   21      21.000s    1.122e-002    1.115e-002   -6.632e-005
   22      22.000s    5.627e-003    1.060e-002    4.972e-003
   23      23.000s    5.957e-003    1.010e-002    4.144e-003
   24      24.000s    9.634e-003    9.644e-003    9.672e-006
   25      25.000s    8.305e-003    9.220e-003    9.155e-004
   26      26.000s    4.140e-003    8.825e-003    4.684e-003
   27      27.000s    4.525e-003    8.452e-003    3.927e-003
   28      28.000s    7.383e-003    8.099e-003    7.151e-004
   29      29.000s    6.350e-003    7.763e-003    1.412e-003
   30      30.000s    3.870e-003    7.443e-003    3.573e-003

============================================================

