SIMFIT RESULTS
==============

Dataset : C:/Bruker/TopSpin3.2.3/data/nmrsu/nmr/ALZ_Urine_Rack01_RCM_221214/240/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 351 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.437e+000    2.117e-002  
T     =       2.745s       24.183s  

RSS   =   2.596e-003
SD    =   9.302e-003

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.018e+000    1.833e-002
    2       2.000s    7.389e-001    7.128e-001   -2.618e-002
    3       3.000s    5.146e-001    5.003e-001   -1.433e-002
    4       4.000s    3.549e-001    3.525e-001   -2.477e-003
    5       5.000s    2.386e-001    2.496e-001    1.099e-002
    6       6.000s    1.578e-001    1.779e-001    2.011e-002
    7       7.000s    1.122e-001    1.280e-001    1.575e-002
    8       8.000s    8.659e-002    9.310e-002    6.510e-003
    9       9.000s    6.556e-002    6.870e-002    3.137e-003
   10      10.000s    5.082e-002    5.158e-002    7.646e-004
   11      11.000s    4.652e-002    3.954e-002   -6.979e-003
   12      12.000s    4.425e-002    3.102e-002   -1.323e-002
   13      13.000s    3.590e-002    2.496e-002   -1.094e-002
   14      14.000s    2.677e-002    2.062e-002   -6.149e-003
   15      15.000s    2.366e-002    1.746e-002   -6.198e-003
   16      16.000s    2.218e-002    1.515e-002   -7.034e-003
   17      17.000s    1.646e-002    1.341e-002   -3.046e-003
   18      18.000s    1.055e-002    1.209e-002    1.542e-003
   19      19.000s    9.918e-003    1.106e-002    1.146e-003
   20      20.000s    1.104e-002    1.024e-002   -8.014e-004
   21      21.000s    8.752e-003    9.566e-003    8.134e-004
   22      22.000s    5.684e-003    8.997e-003    3.313e-003
   23      23.000s    6.062e-003    8.507e-003    2.445e-003
   24      24.000s    7.358e-003    8.075e-003    7.168e-004
   25      25.000s    5.823e-003    7.687e-003    1.864e-003
   26      26.000s    3.774e-003    7.334e-003    3.560e-003
   27      27.000s    4.445e-003    7.008e-003    2.563e-003
   28      28.000s    5.586e-003    6.703e-003    1.118e-003
   29      29.000s    4.414e-003    6.418e-003    2.004e-003
   30      30.000s    3.243e-003    6.148e-003    2.905e-003

============================================================

