SIMFIT RESULTS
==============

Dataset : C:/Bruker/TopSpin3.2.3/data/nmrsu/nmr/ALZ_Urine_Rack01_RCM_221214/150/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 307 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.377e+000    2.429e-002  
T     =       3.142s       30.519s  

RSS   =   3.707e-003
SD    =   1.112e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.025e+000    2.495e-002
    2       2.000s    7.823e-001    7.512e-001   -3.112e-002
    3       3.000s    5.760e-001    5.519e-001   -2.415e-002
    4       4.000s    4.088e-001    4.067e-001   -2.038e-003
    5       5.000s    2.851e-001    3.010e-001    1.590e-002
    6       6.000s    2.039e-001    2.239e-001    2.000e-002
    7       7.000s    1.532e-001    1.676e-001    1.448e-002
    8       8.000s    1.167e-001    1.266e-001    9.905e-003
    9       9.000s    8.937e-002    9.657e-002    7.195e-003
   10      10.000s    7.377e-002    7.459e-002    8.150e-004
   11      11.000s    6.568e-002    5.846e-002   -7.218e-003
   12      12.000s    5.655e-002    4.660e-002   -9.949e-003
   13      13.000s    4.596e-002    3.783e-002   -8.129e-003
   14      14.000s    3.935e-002    3.133e-002   -8.013e-003
   15      15.000s    3.608e-002    2.648e-002   -9.594e-003
   16      16.000s    3.077e-002    2.283e-002   -7.934e-003
   17      17.000s    2.362e-002    2.007e-002   -3.553e-003
   18      18.000s    1.936e-002    1.794e-002   -1.419e-003
   19      19.000s    1.793e-002    1.629e-002   -1.643e-003
   20      20.000s    1.525e-002    1.498e-002   -2.727e-004
   21      21.000s    1.147e-002    1.393e-002    2.454e-003
   22      22.000s    1.010e-002    1.306e-002    2.961e-003
   23      23.000s    1.057e-002    1.234e-002    1.776e-003
   24      24.000s    9.338e-003    1.173e-002    2.387e-003
   25      25.000s    7.031e-003    1.119e-002    4.157e-003
   26      26.000s    7.104e-003    1.071e-002    3.608e-003
   27      27.000s    8.941e-003    1.028e-002    1.341e-003
   28      28.000s    9.019e-003    9.889e-003    8.707e-004
   29      29.000s    7.568e-003    9.526e-003    1.958e-003
   30      30.000s    7.642e-003    9.186e-003    1.544e-003

============================================================

