SIMFIT RESULTS
==============

Dataset : C:/Bruker/TopSpin3.2.3/data/nmrsu/nmr/ALZ_Urine_Rack03_RCM_06012015/730/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.774e+000    3.255e-003  
T     =       1.886s    26291773731472.992s  

RSS   =   2.315e-002
SD    =   2.778e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.047e+000    4.737e-002
    2       2.000s    7.245e-001    6.176e-001   -1.068e-001
    3       3.000s    3.835e-001    3.648e-001   -1.877e-002
    4       4.000s    1.511e-001    2.160e-001    6.489e-002
    5       5.000s    6.940e-002    1.284e-001    5.903e-002
    6       6.000s    5.655e-002    7.691e-002    2.036e-002
    7       7.000s    3.918e-002    4.660e-002    7.419e-003
    8       8.000s    1.915e-002    2.876e-002    9.604e-003
    9       9.000s    1.912e-002    1.826e-002   -8.622e-004
   10      10.000s    2.819e-002    1.209e-002   -1.611e-002
   11      11.000s    2.521e-002    8.451e-003   -1.676e-002
   12      12.000s    1.479e-002    6.312e-003   -8.473e-003
   13      13.000s    1.191e-002    5.054e-003   -6.859e-003
   14      14.000s    1.406e-002    4.314e-003   -9.751e-003
   15      15.000s    1.094e-002    3.878e-003   -7.061e-003
   16      16.000s    5.322e-003    3.621e-003   -1.700e-003
   17      17.000s    5.184e-003    3.471e-003   -1.714e-003
   18      18.000s    7.270e-003    3.382e-003   -3.888e-003
   19      19.000s    4.558e-003    3.330e-003   -1.229e-003
   20      20.000s    3.688e-004    3.299e-003    2.930e-003
   21      21.000s    1.398e-003    3.281e-003    1.883e-003
   22      22.000s    4.850e-003    3.270e-003   -1.580e-003
   23      23.000s    4.439e-003    3.264e-003   -1.176e-003
   24      24.000s    2.122e-003    3.260e-003    1.138e-003
   25      25.000s    3.157e-003    3.258e-003    1.012e-004
   26      26.000s    5.736e-003    3.257e-003   -2.480e-003
   27      27.000s    5.292e-003    3.256e-003   -2.036e-003
   28      28.000s    3.684e-003    3.255e-003   -4.288e-004
   29      29.000s    5.217e-003    3.255e-003   -1.962e-003
   30      30.000s    8.316e-003    3.255e-003   -5.061e-003

============================================================

