SIMFIT RESULTS
==============

Dataset : C:/Bruker/TopSpin3.2.3/data/nmrsu/nmr/ALZ_Urine_Rack01_RCM_221214/140/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 442 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.859e+000    2.189e-002  
T     =       1.633s       23.576s  

RSS   =   1.478e-002
SD    =   2.220e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.029e+000    2.865e-002
    2       2.000s    6.455e-001    5.663e-001   -7.925e-002
    3       3.000s    3.119e-001    3.153e-001    3.428e-003
    4       4.000s    1.168e-001    1.789e-001    6.215e-002
    5       5.000s    5.859e-002    1.047e-001    4.609e-002
    6       6.000s    5.853e-002    6.411e-002    5.581e-003
    7       7.000s    5.610e-002    4.182e-002   -1.428e-002
    8       8.000s    4.544e-002    2.944e-002   -1.600e-002
    9       9.000s    3.974e-002    2.245e-002   -1.729e-002
   10      10.000s    3.772e-002    1.839e-002   -1.933e-002
   11      11.000s    3.159e-002    1.593e-002   -1.565e-002
   12      12.000s    2.336e-002    1.435e-002   -9.004e-003
   13      13.000s    1.890e-002    1.326e-002   -5.636e-003
   14      14.000s    1.672e-002    1.244e-002   -4.278e-003
   15      15.000s    1.269e-002    1.178e-002   -9.116e-004
   16      16.000s    8.451e-003    1.121e-002    2.759e-003
   17      17.000s    7.431e-003    1.070e-002    3.269e-003
   18      18.000s    7.989e-003    1.023e-002    2.244e-003
   19      19.000s    6.871e-003    9.796e-003    2.924e-003
   20      20.000s    5.119e-003    9.382e-003    4.263e-003
   21      21.000s    5.167e-003    8.989e-003    3.822e-003
   22      22.000s    5.821e-003    8.613e-003    2.793e-003
   23      23.000s    4.858e-003    8.254e-003    3.396e-003
   24      24.000s    3.460e-003    7.911e-003    4.451e-003
   25      25.000s    3.775e-003    7.582e-003    3.807e-003
   26      26.000s    4.798e-003    7.267e-003    2.469e-003
   27      27.000s    4.563e-003    6.965e-003    2.402e-003
   28      28.000s    4.061e-003    6.676e-003    2.614e-003
   29      29.000s    5.453e-003    6.399e-003    9.457e-004
   30      30.000s    8.439e-003    6.133e-003   -2.306e-003

============================================================

