SIMFIT RESULTS
==============

Dataset : C:/Bruker/TopSpin3.2.3/data/nmrsu/nmr/ALZ_Urine_Rack01_RCM_221214/480/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.439e+000    4.401e-003  
T     =       3.012s    16908488834566.863s  

RSS   =   6.895e-003
SD    =   1.516e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.036e+000    3.647e-002
    2       2.000s    7.913e-001    7.449e-001   -4.647e-002
    3       3.000s    5.603e-001    5.357e-001   -2.463e-002
    4       4.000s    3.936e-001    3.856e-001   -7.998e-003
    5       5.000s    2.727e-001    2.779e-001    5.146e-003
    6       6.000s    1.761e-001    2.006e-001    2.445e-002
    7       7.000s    1.146e-001    1.452e-001    3.055e-002
    8       8.000s    8.682e-002    1.054e-001    1.857e-002
    9       9.000s    6.789e-002    7.686e-002    8.972e-003
   10      10.000s    4.718e-002    5.639e-002    9.209e-003
   11      11.000s    3.657e-002    4.170e-002    5.126e-003
   12      12.000s    3.827e-002    3.116e-002   -7.115e-003
   13      13.000s    3.729e-002    2.360e-002   -1.369e-002
   14      14.000s    2.825e-002    1.817e-002   -1.008e-002
   15      15.000s    2.182e-002    1.428e-002   -7.536e-003
   16      16.000s    2.164e-002    1.149e-002   -1.015e-002
   17      17.000s    1.865e-002    9.488e-003   -9.166e-003
   18      18.000s    1.078e-002    8.051e-003   -2.728e-003
   19      19.000s    7.044e-003    7.019e-003   -2.473e-005
   20      20.000s    9.494e-003    6.280e-003   -3.214e-003
   21      21.000s    9.540e-003    5.749e-003   -3.791e-003
   22      22.000s    4.792e-003    5.368e-003    5.756e-004
   23      23.000s    2.736e-003    5.095e-003    2.358e-003
   24      24.000s    5.454e-003    4.899e-003   -5.556e-004
   25      25.000s    6.107e-003    4.758e-003   -1.349e-003
   26      26.000s    2.759e-003    4.657e-003    1.899e-003
   27      27.000s    1.545e-003    4.585e-003    3.040e-003
   28      28.000s    4.100e-003    4.533e-003    4.328e-004
   29      29.000s    4.845e-003    4.496e-003   -3.491e-004
   30      30.000s    2.437e-003    4.469e-003    2.032e-003

============================================================

