SIMFIT RESULTS
==============

Dataset : C:/Bruker/TopSpin3.2.3/data/nmrsu/nmr/ALZ_Urine_Rack01_RCM_221214/360/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 434 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.356e+000    5.325e-002  
T     =       2.945s       14.688s  

RSS   =   1.737e-003
SD    =   7.608e-003

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.015e+000    1.504e-002
    2       2.000s    7.555e-001    7.339e-001   -2.168e-002
    3       3.000s    5.444e-001    5.329e-001   -1.148e-002
    4       4.000s    3.903e-001    3.891e-001   -1.170e-003
    5       5.000s    2.772e-001    2.861e-001    8.957e-003
    6       6.000s    1.956e-001    2.122e-001    1.654e-002
    7       7.000s    1.450e-001    1.589e-001    1.397e-002
    8       8.000s    1.156e-001    1.205e-001    4.880e-003
    9       9.000s    9.390e-002    9.269e-002   -1.214e-003
   10      10.000s    7.608e-002    7.241e-002   -3.671e-003
   11      11.000s    6.465e-002    5.755e-002   -7.096e-003
   12      12.000s    5.668e-002    4.658e-002   -1.010e-002
   13      13.000s    4.703e-002    3.839e-002   -8.639e-003
   14      14.000s    3.709e-002    3.222e-002   -4.867e-003
   15      15.000s    3.088e-002    2.750e-002   -3.380e-003
   16      16.000s    2.695e-002    2.384e-002   -3.111e-003
   17      17.000s    2.174e-002    2.096e-002   -7.794e-004
   18      18.000s    1.668e-002    1.864e-002    1.964e-003
   19      19.000s    1.480e-002    1.675e-002    1.943e-003
   20      20.000s    1.423e-002    1.517e-002    9.413e-004
   21      21.000s    1.168e-002    1.383e-002    2.155e-003
   22      22.000s    8.833e-003    1.268e-002    3.848e-003
   23      23.000s    8.900e-003    1.167e-002    2.775e-003
   24      24.000s    1.021e-002    1.078e-002    5.744e-004
   25      25.000s    9.232e-003    9.987e-003    7.554e-004
   26      26.000s    6.969e-003    9.268e-003    2.299e-003
   27      27.000s    6.622e-003    8.614e-003    1.992e-003
   28      28.000s    7.541e-003    8.016e-003    4.744e-004
   29      29.000s    7.031e-003    7.466e-003    4.349e-004
   30      30.000s    5.937e-003    6.958e-003    1.021e-003

============================================================

