SIMFIT RESULTS
==============

Dataset : C:/Bruker/TopSpin3.2.3/data/nmrsu/nmr/ALZ_Urine_Rack01_RCM_221214/270/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 392 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.465e+000    1.483e-002  
T     =       2.683s       40.037s  

RSS   =   4.325e-003
SD    =   1.201e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.024e+000    2.372e-002
    2       2.000s    7.419e-001    7.094e-001   -3.258e-002
    3       3.000s    5.142e-001    4.927e-001   -2.150e-002
    4       4.000s    3.463e-001    3.434e-001   -2.958e-003
    5       5.000s    2.252e-001    2.404e-001    1.519e-002
    6       6.000s    1.441e-001    1.693e-001    2.524e-002
    7       7.000s    9.918e-002    1.203e-001    2.113e-002
    8       8.000s    7.524e-002    8.645e-002    1.120e-002
    9       9.000s    5.817e-002    6.303e-002    4.856e-003
   10      10.000s    4.727e-002    4.681e-002   -4.561e-004
   11      11.000s    4.412e-002    3.556e-002   -8.562e-003
   12      12.000s    4.201e-002    2.772e-002   -1.429e-002
   13      13.000s    3.530e-002    2.225e-002   -1.305e-002
   14      14.000s    2.793e-002    1.840e-002   -9.535e-003
   15      15.000s    2.448e-002    1.567e-002   -8.815e-003
   16      16.000s    2.175e-002    1.371e-002   -8.041e-003
   17      17.000s    1.622e-002    1.230e-002   -3.921e-003
   18      18.000s    1.126e-002    1.125e-002   -1.522e-005
   19      19.000s    1.046e-002    1.046e-002    2.315e-006
   20      20.000s    1.080e-002    9.849e-003   -9.522e-004
   21      21.000s    8.730e-003    9.363e-003    6.329e-004
   22      22.000s    6.388e-003    8.964e-003    2.576e-003
   23      23.000s    6.540e-003    8.628e-003    2.088e-003
   24      24.000s    7.028e-003    8.335e-003    1.308e-003
   25      25.000s    5.364e-003    8.075e-003    2.712e-003
   26      26.000s    3.633e-003    7.838e-003    4.206e-003
   27      27.000s    4.224e-003    7.619e-003    3.395e-003
   28      28.000s    5.329e-003    7.413e-003    2.084e-003
   29      29.000s    4.774e-003    7.218e-003    2.444e-003
   30      30.000s    4.022e-003    7.031e-003    3.010e-003

============================================================

