SIMFIT RESULTS
==============

Dataset : C:/Bruker/TopSpin3.2.3/data/nmrsu/nmr/ALZ_Urine_Rack01_RCM_221214/790/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 384 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.389e+000    3.219e-002  
T     =       2.907s       22.024s  

RSS   =   1.907e-003
SD    =   7.974e-003

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.015e+000    1.518e-002
    2       2.000s    7.457e-001    7.273e-001   -1.842e-002
    3       3.000s    5.391e-001    5.228e-001   -1.625e-002
    4       4.000s    3.821e-001    3.776e-001   -4.573e-003
    5       5.000s    2.632e-001    2.743e-001    1.105e-002
    6       6.000s    1.830e-001    2.008e-001    1.776e-002
    7       7.000s    1.355e-001    1.484e-001    1.287e-002
    8       8.000s    1.039e-001    1.110e-001    7.060e-003
    9       9.000s    7.992e-002    8.419e-002    4.266e-003
   10      10.000s    6.622e-002    6.496e-002   -1.262e-003
   11      11.000s    6.006e-002    5.110e-002   -8.961e-003
   12      12.000s    5.202e-002    4.104e-002   -1.098e-002
   13      13.000s    4.066e-002    3.370e-002   -6.958e-003
   14      14.000s    3.294e-002    2.829e-002   -4.647e-003
   15      15.000s    3.015e-002    2.426e-002   -5.892e-003
   16      16.000s    2.632e-002    2.122e-002   -5.100e-003
   17      17.000s    2.016e-002    1.888e-002   -1.274e-003
   18      18.000s    1.664e-002    1.706e-002    4.187e-004
   19      19.000s    1.650e-002    1.560e-002   -8.975e-004
   20      20.000s    1.498e-002    1.441e-002   -5.708e-004
   21      21.000s    1.127e-002    1.342e-002    2.150e-003
   22      22.000s    9.513e-003    1.257e-002    3.060e-003
   23      23.000s    1.028e-002    1.184e-002    1.555e-003
   24      24.000s    9.707e-003    1.119e-002    1.479e-003
   25      25.000s    7.343e-003    1.060e-002    3.259e-003
   26      26.000s    6.766e-003    1.007e-002    3.302e-003
   27      27.000s    8.246e-003    9.576e-003    1.331e-003
   28      28.000s    8.378e-003    9.119e-003    7.418e-004
   29      29.000s    7.057e-003    8.692e-003    1.635e-003
   30      30.000s    7.710e-003    8.290e-003    5.802e-004

============================================================

