SIMFIT RESULTS
==============

Dataset : C:/Bruker/TopSpin3.2.3/data/nmrsu/nmr/ALZ_Urine_Rack01_RCM_221214/170/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.661e+000    4.310e-003  
T     =       2.088s    2803255260878.909s  

RSS   =   1.002e-002
SD    =   1.828e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.033e+000    3.319e-002
    2       2.000s    7.092e-001    6.417e-001   -6.751e-002
    3       3.000s    4.184e-001    3.991e-001   -1.924e-002
    4       4.000s    2.159e-001    2.489e-001    3.299e-002
    5       5.000s    1.147e-001    1.558e-001    4.114e-002
    6       6.000s    7.401e-002    9.817e-002    2.416e-002
    7       7.000s    5.409e-002    6.246e-002    8.364e-003
    8       8.000s    4.130e-002    4.033e-002   -9.728e-004
    9       9.000s    3.501e-002    2.662e-002   -8.387e-003
   10      10.000s    3.146e-002    1.813e-002   -1.332e-002
   11      11.000s    2.562e-002    1.287e-002   -1.274e-002
   12      12.000s    1.796e-002    9.615e-003   -8.342e-003
   13      13.000s    1.194e-002    7.596e-003   -4.343e-003
   14      14.000s    8.356e-003    6.346e-003   -2.010e-003
   15      15.000s    5.826e-003    5.571e-003   -2.550e-004
   16      16.000s    4.108e-003    5.091e-003    9.839e-004
   17      17.000s    3.708e-003    4.794e-003    1.087e-003
   18      18.000s    3.948e-003    4.610e-003    6.620e-004
   19      19.000s    3.786e-003    4.496e-003    7.101e-004
   20      20.000s    3.444e-003    4.425e-003    9.813e-004
   21      21.000s    3.575e-003    4.382e-003    8.068e-004
   22      22.000s    3.824e-003    4.354e-003    5.302e-004
   23      23.000s    3.569e-003    4.338e-003    7.685e-004
   24      24.000s    3.191e-003    4.327e-003    1.136e-003
   25      25.000s    3.446e-003    4.321e-003    8.746e-004
   26      26.000s    4.254e-003    4.317e-003    6.260e-005
   27      27.000s    5.086e-003    4.314e-003   -7.718e-004
   28      28.000s    6.008e-003    4.313e-003   -1.695e-003
   29      29.000s    7.544e-003    4.312e-003   -3.233e-003
   30      30.000s    9.930e-003    4.311e-003   -5.619e-003

============================================================

