SIMFIT RESULTS
==============

Dataset : C:/Bruker/TopSpin3.2.3/data/nmrsu/nmr/ALZ_Urine_Rack01_RCM_221214/690/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 451 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.444e+000    3.849e-002  
T     =       2.542s       13.906s  

RSS   =   1.682e-003
SD    =   7.488e-003

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.010e+000    1.001e-002
    2       2.000s    7.033e-001    6.906e-001   -1.264e-002
    3       3.000s    4.855e-001    4.745e-001   -1.095e-002
    4       4.000s    3.356e-001    3.281e-001   -7.470e-003
    5       5.000s    2.185e-001    2.288e-001    1.030e-002
    6       6.000s    1.401e-001    1.612e-001    2.118e-002
    7       7.000s    1.038e-001    1.152e-001    1.134e-002
    8       8.000s    8.331e-002    8.367e-002    3.584e-004
    9       9.000s    6.038e-002    6.200e-002    1.618e-003
   10      10.000s    4.571e-002    4.699e-002    1.276e-003
   11      11.000s    4.544e-002    3.650e-002   -8.935e-003
   12      12.000s    4.396e-002    2.909e-002   -1.487e-002
   13      13.000s    3.232e-002    2.379e-002   -8.538e-003
   14      14.000s    2.258e-002    1.992e-002   -2.665e-003
   15      15.000s    2.238e-002    1.704e-002   -5.346e-003
   16      16.000s    2.143e-002    1.484e-002   -6.585e-003
   17      17.000s    1.330e-002    1.313e-002   -1.683e-004
   18      18.000s    7.353e-003    1.176e-002    4.408e-003
   19      19.000s    9.289e-003    1.063e-002    1.345e-003
   20      20.000s    1.058e-002    9.687e-003   -8.964e-004
   21      21.000s    6.006e-003    8.874e-003    2.867e-003
   22      22.000s    3.077e-003    8.163e-003    5.085e-003
   23      23.000s    6.064e-003    7.532e-003    1.468e-003
   24      24.000s    7.599e-003    6.966e-003   -6.330e-004
   25      25.000s    3.642e-003    6.453e-003    2.811e-003
   26      26.000s    1.113e-003    5.986e-003    4.873e-003
   27      27.000s    3.823e-003    5.557e-003    1.734e-003
   28      28.000s    5.464e-003    5.162e-003   -3.017e-004
   29      29.000s    2.750e-003    4.798e-003    2.048e-003
   30      30.000s    1.624e-003    4.461e-003    2.837e-003

============================================================

