SIMFIT RESULTS
==============

Dataset : C:/Bruker/TopSpin3.2.3/data/nmrsu/nmr/ALZ_Urine_Rack04_RCM_191214/740/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.360e+000    6.622e-003  
T     =       3.655s    28361470290140.437s  

RSS   =   6.270e-003
SD    =   1.446e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.041e+000    4.071e-002
    2       2.000s    8.329e-001    7.932e-001   -3.977e-002
    3       3.000s    6.421e-001    6.049e-001   -3.725e-002
    4       4.000s    4.716e-001    4.617e-001   -9.895e-003
    5       5.000s    3.450e-001    3.527e-001    7.741e-003
    6       6.000s    2.529e-001    2.699e-001    1.695e-002
    7       7.000s    1.840e-001    2.069e-001    2.284e-002
    8       8.000s    1.388e-001    1.589e-001    2.017e-002
    9       9.000s    1.125e-001    1.225e-001    9.971e-003
   10      10.000s    9.159e-002    9.473e-002    3.142e-003
   11      11.000s    7.090e-002    7.364e-002    2.741e-003
   12      12.000s    5.656e-002    5.760e-002    1.035e-003
   13      13.000s    4.941e-002    4.539e-002   -4.016e-003
   14      14.000s    4.171e-002    3.611e-002   -5.593e-003
   15      15.000s    3.142e-002    2.905e-002   -2.370e-003
   16      16.000s    2.478e-002    2.368e-002   -1.093e-003
   17      17.000s    2.307e-002    1.960e-002   -3.470e-003
   18      18.000s    2.022e-002    1.649e-002   -3.727e-003
   19      19.000s    1.460e-002    1.413e-002   -4.735e-004
   20      20.000s    1.132e-002    1.233e-002    1.012e-003
   21      21.000s    1.160e-002    1.097e-002   -6.339e-004
   22      22.000s    1.091e-002    9.926e-003   -9.867e-004
   23      23.000s    8.501e-003    9.135e-003    6.336e-004
   24      24.000s    8.471e-003    8.533e-003    6.197e-005
   25      25.000s    1.075e-002    8.076e-003   -2.676e-003
   26      26.000s    1.073e-002    7.728e-003   -3.003e-003
   27      27.000s    8.399e-003    7.463e-003   -9.362e-004
   28      28.000s    8.508e-003    7.262e-003   -1.246e-003
   29      29.000s    1.133e-002    7.109e-003   -4.226e-003
   30      30.000s    1.264e-002    6.992e-003   -5.644e-003

============================================================

