SIMFIT RESULTS
==============

Dataset : C:/Bruker/TopSpin3.2.3/data/nmrsu/nmr/ALZ_Urine_Rack01_RCM_221214/520/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 339 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.263e+000    5.173e-002  
T     =       3.901s       17.188s  

RSS   =   3.950e-003
SD    =   1.147e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.026e+000    2.635e-002
    2       2.000s    8.290e-001    8.025e-001   -2.650e-002
    3       3.000s    6.553e-001    6.289e-001   -2.644e-002
    4       4.000s    5.019e-001    4.940e-001   -7.894e-003
    5       5.000s    3.807e-001    3.893e-001    8.546e-003
    6       6.000s    2.913e-001    3.078e-001    1.647e-002
    7       7.000s    2.258e-001    2.444e-001    1.862e-002
    8       8.000s    1.778e-001    1.950e-001    1.715e-002
    9       9.000s    1.451e-001    1.564e-001    1.126e-002
   10      10.000s    1.240e-001    1.262e-001    2.175e-003
   11      11.000s    1.085e-001    1.026e-001   -5.879e-003
   12      12.000s    9.443e-002    8.401e-002   -1.042e-002
   13      13.000s    8.173e-002    6.938e-002   -1.235e-002
   14      14.000s    7.025e-002    5.781e-002   -1.244e-002
   15      15.000s    5.878e-002    4.862e-002   -1.016e-002
   16      16.000s    4.755e-002    4.129e-002   -6.263e-003
   17      17.000s    3.854e-002    3.541e-002   -3.125e-003
   18      18.000s    3.227e-002    3.067e-002   -1.600e-003
   19      19.000s    2.713e-002    2.681e-002   -3.179e-004
   20      20.000s    2.222e-002    2.365e-002    1.433e-003
   21      21.000s    1.840e-002    2.104e-002    2.649e-003
   22      22.000s    1.605e-002    1.887e-002    2.825e-003
   23      23.000s    1.418e-002    1.704e-002    2.863e-003
   24      24.000s    1.223e-002    1.549e-002    3.259e-003
   25      25.000s    1.078e-002    1.416e-002    3.376e-003
   26      26.000s    1.007e-002    1.301e-002    2.932e-003
   27      27.000s    9.508e-003    1.200e-002    2.490e-003
   28      28.000s    8.910e-003    1.111e-002    2.198e-003
   29      29.000s    8.797e-003    1.032e-002    1.520e-003
   30      30.000s    9.388e-003    9.607e-003    2.196e-004

============================================================

