SIMFIT RESULTS
==============

Dataset : C:/Bruker/TopSpin3.2.3/data/nmrsu/nmr/ALZ_Urine_Rack01_RCM_221214/110/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 251 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   2.052e+000    4.722e-002  
T     =       1.345s       11.567s  

RSS   =   1.317e-002
SD    =   2.095e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.019e+000    1.895e-002
    2       2.000s    5.756e-001    5.036e-001   -7.199e-002
    3       3.000s    2.153e-001    2.570e-001    4.164e-002
    4       4.000s    7.576e-002    1.383e-001    6.251e-002
    5       5.000s    7.895e-002    8.050e-002    1.548e-003
    6       6.000s    8.109e-002    5.181e-002   -2.928e-002
    7       7.000s    4.937e-002    3.705e-002   -1.232e-002
    8       8.000s    3.169e-002    2.900e-002   -2.683e-003
    9       9.000s    3.958e-002    2.424e-002   -1.534e-002
   10      10.000s    3.990e-002    2.110e-002   -1.880e-002
   11      11.000s    2.400e-002    1.882e-002   -5.181e-003
   12      12.000s    1.506e-002    1.701e-002    1.945e-003
   13      13.000s    1.859e-002    1.548e-002   -3.110e-003
   14      14.000s    1.655e-002    1.414e-002   -2.406e-003
   15      15.000s    5.728e-003    1.294e-002    7.213e-003
   16      16.000s    1.861e-003    1.186e-002    9.995e-003
   17      17.000s    7.598e-003    1.087e-002    3.269e-003
   18      18.000s    9.094e-003    9.965e-003    8.710e-004
   19      19.000s    3.475e-003    9.138e-003    5.664e-003
   20      20.000s    2.084e-003    8.381e-003    6.297e-003
   21      21.000s    6.775e-003    7.686e-003    9.113e-004
   22      22.000s    7.176e-003    7.050e-003   -1.258e-004
   23      23.000s    1.699e-003    6.466e-003    4.766e-003
   24      24.000s    -1.753e-005    5.930e-003    5.948e-003
   25      25.000s    3.886e-003    5.439e-003    1.553e-003
   26      26.000s    5.020e-003    4.989e-003   -3.098e-005
   27      27.000s    1.763e-003    4.575e-003    2.812e-003
   28      28.000s    1.640e-003    4.197e-003    2.556e-003
   29      29.000s    6.027e-003    3.849e-003   -2.178e-003
   30      30.000s    8.083e-003    3.530e-003   -4.552e-003

============================================================

