SIMFIT RESULTS
==============

Dataset : C:/Bruker/TopSpin3.2.3/data/nmrsu/nmr/ALZ_Urine_Rack01_RCM_221214/730/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 337 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.451e+000    2.119e-002  
T     =       2.699s       29.498s  

RSS   =   3.581e-003
SD    =   1.093e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.022e+000    2.224e-002
    2       2.000s    7.443e-001    7.114e-001   -3.287e-002
    3       3.000s    5.132e-001    4.966e-001   -1.655e-002
    4       4.000s    3.488e-001    3.482e-001   -6.824e-004
    5       5.000s    2.327e-001    2.455e-001    1.282e-002
    6       6.000s    1.518e-001    1.744e-001    2.265e-002
    7       7.000s    1.058e-001    1.252e-001    1.937e-002
    8       8.000s    8.303e-002    9.105e-002    8.027e-003
    9       9.000s    6.597e-002    6.733e-002    1.361e-003
   10      10.000s    5.153e-002    5.080e-002   -7.375e-004
   11      11.000s    4.501e-002    3.924e-002   -5.768e-003
   12      12.000s    4.289e-002    3.112e-002   -1.177e-002
   13      13.000s    3.730e-002    2.538e-002   -1.192e-002
   14      14.000s    2.966e-002    2.129e-002   -8.371e-003
   15      15.000s    2.603e-002    1.834e-002   -7.690e-003
   16      16.000s    2.467e-002    1.618e-002   -8.491e-003
   17      17.000s    1.998e-002    1.458e-002   -5.403e-003
   18      18.000s    1.356e-002    1.335e-002   -2.029e-004
   19      19.000s    1.095e-002    1.240e-002    1.450e-003
   20      20.000s    1.144e-002    1.163e-002    1.901e-004
   21      21.000s    1.034e-002    1.100e-002    6.603e-004
   22      22.000s    7.780e-003    1.047e-002    2.688e-003
   23      23.000s    7.108e-003    1.000e-002    2.896e-003
   24      24.000s    7.701e-003    9.591e-003    1.889e-003
   25      25.000s    6.682e-003    9.216e-003    2.534e-003
   26      26.000s    4.985e-003    8.871e-003    3.886e-003
   27      27.000s    5.280e-003    8.549e-003    3.269e-003
   28      28.000s    6.495e-003    8.246e-003    1.750e-003
   29      29.000s    6.072e-003    7.958e-003    1.886e-003
   30      30.000s    5.004e-003    7.684e-003    2.680e-003

============================================================

