SIMFIT RESULTS
==============

Dataset : C:/Bruker/TopSpin3.2.3/data/nmrsu/nmr/ALZ_Urine_Rack01_RCM_221214/590/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 411 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.768e+000    6.703e-002  
T     =       1.636s       11.042s  

RSS   =   8.674e-003
SD    =   1.700e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.021e+000    2.076e-002
    2       2.000s    6.386e-001    5.767e-001   -6.190e-002
    3       3.000s    3.207e-001    3.338e-001    1.304e-002
    4       4.000s    1.516e-001    2.001e-001    4.849e-002
    5       5.000s    1.015e-001    1.259e-001    2.435e-002
    6       6.000s    8.783e-002    8.413e-002   -3.703e-003
    7       7.000s    7.105e-002    6.009e-002   -1.096e-002
    8       8.000s    5.850e-002    4.579e-002   -1.270e-002
    9       9.000s    5.506e-002    3.689e-002   -1.817e-002
   10      10.000s    4.946e-002    3.102e-002   -1.844e-002
   11      11.000s    3.717e-002    2.688e-002   -1.028e-002
   12      12.000s    2.668e-002    2.376e-002   -2.915e-003
   13      13.000s    2.223e-002    2.128e-002   -9.492e-004
   14      14.000s    1.839e-002    1.920e-002    8.141e-004
   15      15.000s    1.264e-002    1.742e-002    4.773e-003
   16      16.000s    9.273e-003    1.584e-002    6.565e-003
   17      17.000s    9.646e-003    1.443e-002    4.784e-003
   18      18.000s    9.536e-003    1.316e-002    3.625e-003
   19      19.000s    7.361e-003    1.201e-002    4.649e-003
   20      20.000s    6.274e-003    1.096e-002    4.691e-003
   21      21.000s    7.126e-003    1.001e-002    2.886e-003
   22      22.000s    6.882e-003    9.143e-003    2.261e-003
   23      23.000s    4.799e-003    8.350e-003    3.551e-003
   24      24.000s    3.714e-003    7.627e-003    3.913e-003
   25      25.000s    4.491e-003    6.966e-003    2.475e-003
   26      26.000s    4.836e-003    6.363e-003    1.527e-003
   27      27.000s    4.132e-003    5.812e-003    1.680e-003
   28      28.000s    4.447e-003    5.309e-003    8.617e-004
   29      29.000s    6.383e-003    4.849e-003   -1.534e-003
   30      30.000s    8.439e-003    4.429e-003   -4.010e-003

============================================================

