SIMFIT RESULTS
==============

Dataset : C:/Bruker/TopSpin3.2.3/data/nmrsu/nmr/ALZ_Urine_Rack01_RCM_221214/730/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 215 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.611e+000    2.036e-002  
T     =       2.148s       19.535s  

RSS   =   9.991e-003
SD    =   1.825e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.031e+000    3.082e-002
    2       2.000s    7.258e-001    6.533e-001   -7.247e-002
    3       3.000s    4.182e-001    4.161e-001   -2.104e-003
    4       4.000s    2.206e-001    2.668e-001    4.626e-002
    5       5.000s    1.433e-001    1.728e-001    2.957e-002
    6       6.000s    1.111e-001    1.136e-001    2.467e-003
    7       7.000s    7.769e-002    7.613e-002   -1.557e-003
    8       8.000s    5.263e-002    5.238e-002   -2.513e-004
    9       9.000s    4.665e-002    3.724e-002   -9.413e-003
   10      10.000s    4.447e-002    2.752e-002   -1.695e-002
   11      11.000s    3.385e-002    2.121e-002   -1.265e-002
   12      12.000s    2.330e-002    1.705e-002   -6.252e-003
   13      13.000s    2.070e-002    1.425e-002   -6.443e-003
   14      14.000s    1.891e-002    1.232e-002   -6.586e-003
   15      15.000s    1.172e-002    1.094e-002   -7.835e-004
   16      16.000s    5.406e-003    9.913e-003    4.507e-003
   17      17.000s    5.698e-003    9.116e-003    3.418e-003
   18      18.000s    7.639e-003    8.471e-003    8.325e-004
   19      19.000s    5.882e-003    7.930e-003    2.047e-003
   20      20.000s    3.585e-003    7.459e-003    3.874e-003
   21      21.000s    4.418e-003    7.040e-003    2.622e-003
   22      22.000s    5.422e-003    6.659e-003    1.237e-003
   23      23.000s    3.733e-003    6.308e-003    2.576e-003
   24      24.000s    2.241e-003    5.982e-003    3.741e-003
   25      25.000s    3.405e-003    5.676e-003    2.272e-003
   26      26.000s    4.474e-003    5.388e-003    9.142e-004
   27      27.000s    3.327e-003    5.117e-003    1.789e-003
   28      28.000s    2.708e-003    4.860e-003    2.152e-003
   29      29.000s    4.724e-003    4.616e-003   -1.083e-004
   30      30.000s    6.932e-003    4.385e-003   -2.547e-003

============================================================

