SIMFIT RESULTS
==============

Dataset : C:/Bruker/TopSpin3.2.3/data/nmrsu/nmr/ALZ_Urine_Rack01_RCM_221214/300/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =   1.391e+000    5.384e-003  
T     =       3.404s    3638036286035.684s  

RSS   =   8.845e-003
SD    =   1.717e-002

Point       Tau          Expt          Calc       Difference

    1       1.000s    1.000e+000    1.043e+000    4.251e-002
    2       2.000s    8.174e-001    7.785e-001   -3.886e-002
    3       3.000s    6.261e-001    5.817e-001   -4.437e-002
    4       4.000s    4.545e-001    4.350e-001   -1.943e-002
    5       5.000s    3.149e-001    3.257e-001    1.072e-002
    6       6.000s    2.158e-001    2.441e-001    2.831e-002
    7       7.000s    1.537e-001    1.834e-001    2.968e-002
    8       8.000s    1.142e-001    1.381e-001    2.383e-002
    9       9.000s    8.688e-002    1.043e-001    1.741e-002
   10      10.000s    6.986e-002    7.911e-002    9.255e-003
   11      11.000s    6.098e-002    6.035e-002   -6.314e-004
   12      12.000s    5.367e-002    4.636e-002   -7.316e-003
   13      13.000s    4.455e-002    3.593e-002   -8.623e-003
   14      14.000s    3.645e-002    2.815e-002   -8.299e-003
   15      15.000s    3.136e-002    2.236e-002   -9.006e-003
   16      16.000s    2.676e-002    1.804e-002   -8.723e-003
   17      17.000s    2.099e-002    1.482e-002   -6.177e-003
   18      18.000s    1.626e-002    1.241e-002   -3.843e-003
   19      19.000s    1.393e-002    1.062e-002   -3.309e-003
   20      20.000s    1.200e-002    9.291e-003   -2.713e-003
   21      21.000s    9.212e-003    8.296e-003   -9.154e-004
   22      22.000s    7.347e-003    7.555e-003    2.075e-004
   23      23.000s    7.416e-003    7.002e-003   -4.142e-004
   24      24.000s    7.484e-003    6.590e-003   -8.933e-004
   25      25.000s    6.222e-003    6.283e-003    6.101e-005
   26      26.000s    5.130e-003    6.054e-003    9.241e-004
   27      27.000s    5.454e-003    5.883e-003    4.296e-004
   28      28.000s    5.991e-003    5.756e-003   -2.350e-004
   29      29.000s    5.597e-003    5.661e-003    6.447e-005
   30      30.000s    5.224e-003    5.591e-003    3.671e-004

============================================================

